"0.1_RC","2015/09/27"
"0.1_Release","2015/09/27"
"0.11_Release","2015/10/06"
"0.12_Release","2015/10/14"
"0.2_RC","2015/10/19"
"0.2_RC2","2015/11/06"
"0.2_Release","2015/11/12"
"Latest","2016/01/06"
