"v0.0.1","2014/11/10"
"v0.0.2","2014/11/17"
"v0.0.3","2014/11/17"
"v0.0.4","2014/11/23"
"v0.5.0","2014/11/23"
"v0.5.1","2014/11/27"
"v0.5.2","2014/11/28"
"v0.5.3","2014/11/29"
"v0.5.4","2014/12/05"
"v0.5.6","2014/12/31"
"v0.5.7","2015/02/11"
"v0.5.8","2015/02/11"
"v0.5.9","2015/02/17"
"v0.5.10","2015/02/17"
"v0.5.11","2015/02/20"
"v0.6.0","2015/03/09"
"v0.6.1, v0.6.2","2015/03/11"
"v0.6.4","2015/03/21"
"v0.7.0","2015/04/24"
"v0.8.0","2015/06/27"
"v0.8.1","2015/06/28"
"v0.9.0","2015/06/29"
"v0.9.1","2015/07/04"
"v0.9.2","2015/08/02"
"v0.9.3","2015/08/03"
"v0.9.4","2015/08/13"
"v1.0.0","2015/08/14"
"v1.0.1","2015/10/08"
"v1.0.2","2015/11/22"
"v1.0.3","2015/11/22"
"v1.0.4","2015/11/24"
"v1.0.5","2015/12/20"
"v1.0.6","2015/12/21"
"v1.0.7","2015/12/23"
"v1.1.0","2015/12/25"
"v1.2.0","2015/12/27"
"v1.2.1","2015/12/28"
"v1.3.0","2015/12/29"
"v1.3.1","2015/12/29"
"v1.3.2","2015/12/30"
"v1.3.3","2016/01/01"
"v1.3.4","2016/01/02"
"v1.3.5","2016/01/14"
"v1.3.6","2016/03/23"
"v1.3.7","2016/03/30"
"v1.4.0","2016/05/04"
"v1.4.1","2016/05/06"
"v1.4.2","2016/05/19"
"v1.4.3","2016/05/23"
"v1.4.4","2016/05/27"
"v1.4.5, Latest","2016/06/07"
