"0.1","2013/03/30"
"0.2","2013/04/09"
"0.3","2013/04/10"
"0.4","2013/05/14"
"0.5","2013/07/04"
"0.6","2013/07/30"
"0.7","2013/08/07"
"0.8","2013/11/03"
"0.9","2013/11/11"
"1.0","2014/01/07"
"1.1","2014/08/31"
"1.2","2015/03/29"
"1.3","2015/06/08"
"1.4, Latest","2015/06/12"
