"0.9.5","2012/02/09"
"0.9.6","2012/03/13"
"0.9.9","2012/04/16"
"0.9.12","2012/06/07"
"1.0.4","2012/11/21"
"1.0.5","2012/11/26"
"1.0.6-apr-09-2013","2013/04/09"
"1.0.8-build-89","2013/05/30"
"build92","2013/06/01"
"1.1.1-b96","2013/06/26"
"1.2.1-build-115-nov-04-release","2013/11/04"
"before-vuze4","2014/01/06"
"before-vuze4-merge","2014/02/10"
"frostwire-for-android-1.3.0-build-119","2014/04/09"
"frostwire-1.3.0-build-120","2014/04/14"
"frostwire-1.3.0-build-121","2014/04/15"
"frostwire-1.3.0-build-122","2014/04/17"
"frostwire-1.3.0-build-124","2014/04/21"
"frostwire-1.3.0-build-125","2014/04/24"
"fw-1.3.0-build-126","2014/04/30"
"frostwire-1.3.0-build-127","2014/05/02"
"pre-commons-cleanup","2014/05/09"
"before-ui2-player2","2014/05/15"
"frostwire-1.3.2-build-134","2014/05/29"
"1.3.3-build-136","2014/06/23"
"1.3.3-build-138","2014/06/25"
"1.3.3-build-140","2014/06/27"
"1.3.4-b141","2014/07/03"
"1.3.4-build-145","2014/07/21"
"fw-1.3.6-build147","2014/08/12"
"1.3.7-build148","2014/08/27"
"frostwire-1.3.8-build-149","2014/09/26"
"1.4.0-build-151","2014/11/18"
"1.4.1-build-154","2014/12/06"
"1.4.2-build-155","2014/12/22"
"frostwire-1.4.3-build-157","2015/01/05"
"frostwire-1.4.4-build-165","2015/01/23"
"frostwire-1.4.4-build-166","2015/01/25"
"frostwire-1.4.4-build-167","2015/01/26"
"frostwire-1.4.4-build-168","2015/01/27"
"frostwire-1.4.4-build-169","2015/01/29"
"frostwire-1.4.5-build-170","2015/02/07"
"frostwire-1.4.7-build-174","2015/02/23"
"frostwire-1.4.8-build-175","2015/02/25"
"frostwire-1.4.9-build-176","2015/03/03"
"frostwire-1.5.0-build-178","2015/04/04"
"frostwire-1.5.1-build-179","2015/04/07"
"frostwire-1.5.1-build-180","2015/04/09"
"frostwire-1.5.2-build-183","2015/04/15"
"frostwire-1.5.2-build-184","2015/04/16"
"frostwire-1.5.2-build-185","2015/04/17"
"frostwire-1.5.3-build-186","2015/04/23"
"frostwire-1.5.4-build-187","2015/05/04"
"frostwire-1.5.4-b188","2015/05/04"
"frostwire-1.5.5-build-190","2015/05/07"
"frostwire-1.5.6-build-191","2015/05/08"
"frostwire-1.5.7-b192-plus","2015/05/15"
"frostwire-1.5.8-b193-plus","2015/06/15"
"frostwire-1.5.8-b194","2015/06/16"
"frostwire-1.6.0-b196-plus","2015/08/03"
"frostwire-1.6.1-b198-plus","2015/08/06"
"frostwire-1.6.1-b199-plus","2015/08/12"
"frostwire-1.6.2-b200-plus","2015/08/14"
"frostwire-1.6.3-b202","2015/09/06"
"frostwire-1.6.4-b203","2015/09/23"
"frostwire-1.6.4-b204","2015/09/24"
"frostwire-1.6.5-b205","2015/10/22"
"frostwire-1.6.5-b206","2015/10/22"
"frostwire-1.6.5-b207","2015/10/25"
"frostwire-1.6.5-b208","2015/10/28"
"frostwire-1.6.5-b209","2015/10/29"
"frostwire-1.6.5-b210","2015/11/02"
"Latest","2015/11/04"
