"content_provider_with_sin_cos","2011/08/17"
"green_ui_with_dashboard","2011/09/20"
"private_beta_1, wheelmap_first_private_beta","2011/09/23"
"private_beta_1a","2011/09/27"
"private_beta_20110929","2011/09/29"
"private_beta_2011092_1","2011/09/29"
"release_cantidate_1","2011/10/05"
"release_candidate_2","2011/10/06"
"0.7_release","2011/10/13"
"0.7.1_release","2012/02/14"
"0.7.2_release","2012/03/06"
"0.8_release, 0.8_release_tag","2012/05/22"
"0.8.1_release","2012/07/30"
"test-relese-plugin-0.9.0","2012/08/10"
"0.8.2_release","2012/10/26"
"0.8.3_release","2012/12/01"
"2.0.3","2014/07/11"
"3.0.1","2015/11/30"
"Latest","2016/05/13"
