"v1.3.5","2013/04/06"
"v1.4.0","2013/04/07"
"v1.4.1","2013/04/07"
"v1.4.2","2013/04/07"
"v1.4.3","2013/04/07"
"v1.5.0","2013/04/08"
"v1.5.1","2013/04/08"
"v1.5.2","2013/04/10"
"v1.6.0","2013/04/16"
"v1.6.1","2013/04/17"
"v1.6.2","2013/04/17"
"v1.6.3","2013/04/27"
"v1.6.4","2013/04/28"
"v1.6.5","2013/04/28"
"v1.6.6","2013/05/17"
"v1.6.7","2013/05/18"
"v1.6.8","2013/05/19"
"v1.6.9","2013/05/22"
"v1.7.0","2013/06/10"
"v1.7.1","2013/06/11"
"v1.7.2","2013/06/12"
"v1.7.3","2013/06/13"
"v1.7.4","2013/06/20"
"v1.7.5","2013/06/28"
"v1.8.0","2013/07/26"
"v1.8.2","2013/08/01"
"v1.8.3","2013/08/11"
"v1.8.4","2014/03/16"
"v1.8.5","2014/04/14"
"v1.8.5.1","2014/04/15"
"v1.8.5.2","2014/04/15"
"v1.8.6","2014/07/28"
"v1.8.6.1","2014/08/03"
"v1.8.6.2","2014/08/04"
"v1.8.6.3","2014/08/17"
"v1.8.6.4","2014/09/21"
"v1.8.6.5","2014/11/15"
"v1.8.7","2014/12/22"
"v1.8.7.1","2014/12/23"
"v1.8.7.3","2014/12/29"
"v1.8.7.4","2014/12/30"
"v1.8.7.6","2015/01/05"
"v1.8.7.8","2015/05/10"
"v1.9.0","2015/10/05"
"v1.9.1","2015/11/01"
"v1.9.2","2015/12/09"
"v1.9.3","2016/03/20"
"v1.9.3.1","2016/03/25"
"v1.9.3.2","2016/03/31"
"v1.9.3.3","2016/04/02"
"v1.9.3.4","2016/04/02"
"v1.9.4","2016/07/07"
"Latest","2016/07/09"
