v1.5.0,2016-04-07,
v1.6.0,2016-04-11,4
v1.6.1,2016-04-13,2
v1.6.2,2016-04-14,1
v1.7,2016-04-25,11
v1.7.1,2016-04-27,2
"v1.8, Latest",2016-05-08,11
