"1.19rc3","2011/06/18"
"1.20","2011/06/20"
"1.21rc1","2011/07/12"
"1.21rc2","2011/07/15"
"1.21rc3, 1.21rc4","2011/08/19"
"1.21rc5","2011/09/18"
"1.21rc6","2011/09/25"
"1.22","2011/09/25"
"1.23rc2","2011/09/26"
"1.23rc3","2011/09/27"
"1.23rc4","2011/10/02"
"1.23rc5","2011/10/05"
"1.23rc6","2011/10/07"
"1.23rc7","2011/10/08"
"1.23rc8","2011/10/08"
"1.23rc9","2011/10/08"
"1.24","2011/10/09"
"1.25","2011/10/09"
"1.26rc1","2011/10/16"
"1.26rc2","2011/10/17"
"1.26rc3","2011/10/20"
"1.26rc4","2011/10/21"
"1.26rc5","2011/10/30"
"1.26rc6","2011/11/03"
"1.26rc7","2011/11/06"
"1.27","2011/11/06"
"1.28rc1","2011/11/22"
"1.28rc2","2011/12/01"
"1.28rc3","2011/12/14"
"1.28-experiment7","2011/12/21"
"1.28rc4","2011/12/21"
"1.28rc5","2011/12/21"
"1.28rc6","2011/12/21"
"1.28rc7","2011/12/22"
"1.28rc8","2011/12/23"
"1.28rc9","2011/12/26"
"1.28rc12","2011/12/30"
"1.28rc13","2011/12/31"
"1.28rc14","2011/12/31"
"1.28rc15","2012/01/02"
"1.28rc16","2012/01/03"
"1.28rc17","2012/01/05"
"1.28rc18","2012/01/05"
"1.28rc19","2012/01/07"
"1.28rc20","2012/01/07"
"1.28rc21","2012/01/07"
"1.28rc22","2012/01/09"
"1.28rc23","2012/01/12"
"1.28rc24","2012/01/12"
"1.29","2012/01/13"
"1.30rc1","2012/01/20"
"1.30rc2","2012/01/21"
"1.30rc3","2012/01/25"
"1.30rc4","2012/02/05"
"1.30rc5","2012/02/21"
"1.31","2012/02/21"
"1.32rc1","2012/02/26"
"1.32rc2","2012/03/04"
"1.32rc3","2012/03/06"
"1.32rc4","2012/03/07"
"1.32rc5","2012/03/24"
"1.32rc6","2012/03/26"
"1.32rc7","2012/05/18"
"1.33","2012/07/03"
"1.34rc1","2012/07/03"
"1.34rc2","2012/07/03"
"1.34rc3","2012/07/03"
"1.34rc4","2012/07/04"
"1.34rc5","2012/07/05"
"1.34rc6","2012/10/18"
"1.34rc7","2013/01/11"
"1.34rc8","2013/01/21"
"1.34rc9","2013/01/22"
"1.34rc10","2013/12/19"
"1.34rc12","2013/12/19"
"1.34rc13","2013/12/19"
"1.34rc14","2013/12/19"
"1.34rc15","2013/12/19"
"1.34rc16","2013/12/19"
"1.34rc17","2013/12/20"
"1.35","2013/12/20"
"1.37","2013/12/24"
"1.38rc1","2015/04/18"
"1.38.2","2015/04/21"
"Latest","2016/01/22"
