"v0.1.0","2014/12/14"
"v0.1.1","2014/12/16"
"v0.2.0","2014/12/18"
"v0.2.1","2014/12/20"
"v0.3.0","2015/01/07"
"v0.3.1","2015/01/08"
"v0.3.2","2015/02/18"
"v0.3.3","2015/02/19"
"v0.4.0","2015/03/07"
"v0.5.0","2015/03/20"
"v0.5.1","2015/03/22"
"v0.6.0-test","2015/03/30"
"v0.6.1-test","2015/04/07"
"v0.7.0-test","2015/04/14"
"v0.7.1-test","2015/04/15"
"v0.7.2-test","2015/04/17"
"v0.7.3-test","2015/05/05"
"v0.7.4-test","2015/05/11"
"v0.8.0","2015/05/22"
"v0.8.1","2015/06/18"
"v1.0.0","2015/11/04"
"v1.1.0","2016/03/02"
"v1.1.1","2016/03/07"
"v1.1.2","2016/05/23"
"Latest","2016/06/21"
