"yubioath-0.0.1","2013/08/30"
"yubioath-0.0.2","2013/08/30"
"yubioath-0.0.3","2013/09/02"
"yubioath-0.0.4","2013/09/03"
"yubioath-0.1.0","2013/09/04"
"yubioath-0.1.1","2013/09/04"
"yubioath-0.1.2","2013/09/04"
"yubioath-0.1.3","2013/09/05"
"yubioath-0.1.4","2013/09/20"
"yubioath-0.1.5","2013/11/19"
"yubioath-0.1.6","2013/11/19"
"yubioath-0.1.7","2013/11/22"
"yubioath-0.1.8","2013/11/28"
"yubioath-0.1.9","2014/08/11"
"yubioath-0.1.10","2015/02/04"
"yubioath-0.1.11","2015/02/06"
"yubioath-1.0.0","2015/05/07"
"yubioath-1.0.1","2015/05/19"
"yubioath-1.0.2","2015/05/25"
"yubioath-1.0.3","2015/11/17"
"yubioath-1.0.4","2015/12/08"
"yubioath-1.0.5","2016/03/08"
"Latest","2016/03/10"
