"1.0","2012/06/24"
"1.1.0","2012/07/02"
"1.1.1","2012/07/03"
"1.2.0","2012/07/05"
"1.3.0","2012/07/06"
"1.4.0","2012/07/11"
"1.4.1","2012/07/14"
"1.4.2","2012/07/14"
"1.4.3","2012/07/15"
"1.4.4","2012/07/16"
"1.4.5","2012/07/25"
"1.4.6","2012/08/22"
"1.4.7","2012/08/23"
"1.4.8","2012/09/12"
"1.4.9","2012/11/12"
"1.4.10","2012/11/24"
"1.4.11","2012/12/20"
"1.5.0","2012/12/29"
"1.5.1","2013/01/29"
"1.5.2","2013/03/09"
"1.5.3","2013/04/07"
"1.5.4","2013/05/13"
"1.5.5","2013/05/13"
"1.5.6","2013/05/27"
"1.5.7","2013/05/28"
"1.5.8","2013/07/11"
"1.5.9","2013/09/14"
"1.5.10","2014/02/04"
"1.5.11","2014/02/09"
"1.5.12","2014/02/15"
"1.5.13","2014/04/08"
"1.6.0","2014/05/19"
"1.6.1","2014/07/06"
"1.6.2","2014/07/09"
"1.7.0","2014/11/10"
"1.7.1","2014/11/26"
"1.7.2","2015/04/06"
"1.7.3","2015/10/12"
"1.7.4","2015/10/12"
"1.7.5","2015/10/19"
"1.8.0","2016/01/05"
"1.8.1","2016/02/27"
"1.8.2","2016/03/09"
"1.8.3","2016/03/28"
"Latest","2016/05/25"
