"0.1","2016/01/06"
"0.2","2016/01/24"
"0.3","2016/01/27"
"0.4","2016/02/07"
"0.5","2016/02/18"
"0.6","2016/03/15"
"0.7","2016/03/16"
"0.7.1","2016/03/24"
"0.8","2016/04/09"
"0.8.1","2016/04/27"
"0.9","2016/05/29"
"Latest","2016/06/07"
