2.0.0,2014-06-14,
2.0.1,2014-06-15,1
2.0.2,2014-06-17,2
2.0.3,2014-06-17,0
2.0.4,2014-06-19,2
2.0.5,2014-06-20,1
2.0.6,2014-06-21,1
2.0.7,2014-06-23,2
2.0.8,2014-06-25,2
2.0.9,2014-06-30,5
2.0.10,2014-07-11,11
2.1.0,2014-08-12,32
2.2.0,2014-08-24,12
2.3.0,2014-09-05,12
2.3.1,2014-10-27,52
2.3.2,2014-12-07,41
2.3.4,2015-01-07,31
2.3.5,2015-01-13,6
2.3.6,2015-03-06,52
2.3.7,2015-06-07,93
2.3.7-r1,2015-06-07,0
2.3.7-r2,2015-07-12,35
2.3.8,2015-08-12,31
2.3.9,2015-08-15,3
2.4.1,2016-01-20,158
2.4.2,2016-04-16,87
"2.4.3, Latest",2016-05-08,22
