"v0.2","2013/05/12"
"v0.2.1","2013/05/12"
"v0.2.2","2013/05/21"
"v0.3.0","2013/05/21"
"v0.3.1","2013/05/22"
"v0.3.2","2013/05/31"
"v0.3.3","2013/06/13"
"v0.3.4","2013/06/27"
"v0.4","2013/06/27"
"v0.4.1","2013/06/28"
"v0.4.2","2013/06/28"
"v0.4.3","2013/06/29"
"v0.4.4","2013/07/04"
"v0.4.5","2013/07/06"
"v0.4.5a","2013/07/06"
"v0.4.6","2013/07/10"
"v0.4.7","2013/07/14"
"v0.5.0","2013/07/17"
"v0.5.1","2013/07/17"
"v0.5.2","2013/07/17"
"v0.5.3","2013/07/22"
"v0.5.4","2013/07/23"
"v0.5.5","2013/07/23"
"v0.6.0","2013/07/29"
"v0.6.1","2013/08/06"
"v0.6.2","2013/08/22"
"v0.6.3","2013/11/02"
"v0.7.0","2013/11/02"
"v0.8.0","2013/11/07"
"v0.8.1","2013/11/07"
"v0.8.2","2013/11/24"
"v0.8.3","2013/12/07"
"v0.8.5","2013/12/21"
"v0.8.6","2014/01/19"
"v0.8.7","2014/02/19"
"v0.9","2014/04/18"
"v0.9a","2014/04/18"
"v0.9b","2014/04/19"
"v0.9.1","2014/04/25"
"v0.9.5","2014/07/31"
"v0.9.5a","2014/08/01"
"v0.9.5b","2014/08/05"
"Latest","2014/11/15"
