"v1.0","2014/09/21"
"v1.1","2014/10/05"
"v1.1.2","2014/10/05"
"v1.1.3","2014/10/05"
"v1.3.1","2014/11/02"
"v1.3.4","2014/11/10"
"v1.3.6","2014/12/07"
"v1.3.7","2014/12/08"
"v1.3.8","2014/12/12"
"v1.3.9","2014/12/14"
"v1.3.10","2014/12/17"
"v1.3.11","2014/12/18"
"v1.3.12","2015/01/11"
"v1.4.0","2015/01/23"
"v1.4.1","2015/02/05"
"v1.4.2","2015/02/12"
"v1.4.3","2015/02/12"
"v1.4.4","2015/02/13"
"v1.4.5","2015/02/14"
"v1.4.7","2015/03/10"
"v1.4.8","2015/03/22"
"v1.4.9","2015/05/25"
"v1.5","2015/10/08"
"Latest","2016/05/22"
