"1.0.0","2012/05/18"
"1.0.1","2012/05/21"
"1.0.2","2012/05/21"
"1.0.3","2012/05/27"
"1.0.5","2012/05/27"
"1.0.6","2012/05/29"
"1.0.7","2012/05/31"
"1.0.8","2012/06/17"
"1.0.10","2012/07/24"
"1.0.14","2012/09/04"
"1.0.15","2012/10/12"
"1.0.16, 1.0.17","2013/05/05"
"1.0.18","2013/05/12"
"1.0.19","2013/07/20"
"1.1.1","2014/04/24"
"1.1.2","2014/04/27"
"1.1.3","2014/04/27"
"1.1.4","2014/04/28"
"1.1.7","2014/05/04"
"1.2.2","2014/05/31"
"1.2.4","2014/08/28"
"1.2.8","2014/09/28"
"1.3.0","2014/10/15"
"1.4.0","2015/04/14"
"1.5.1","2015/11/25"
"Latest","2016/05/10"
