"v0.8-beta","2015/10/19"
"v0.9","2015/10/24"
"0.9.1","2015/11/30"
"0.9.2","2016/01/06"
"0.9.3","2016/02/14"
"0.9.4","2016/03/13"
"0.9.5","2016/03/31"
"0.9.6","2016/05/08"
"0.9.7","2016/05/10"
"Latest","2016/06/20"
