Birthdroid-0.3,2012-04-12,
Birthdroid-0.4,2012-05-03,21
Birthdroid-0.5,2013-01-19,261
Birthdroid-0.6,2013-05-08,109
Birthdroid-0.6.1,2013-09-20,135
Birthdroid-0.6.2,2013-12-11,82
Birthdroid-0.6.3,2013-12-13,2
Birthdroid-0.6.4,2015-01-09,392
Latest,2016-01-04,360
