"1.0.0","2012/06/25"
"1.1.0","2012/06/26"
"1.1.1","2012/06/26"
"1.1.2","2012/07/01"
"1.1.3","2012/07/01"
"1.2.3","2012/07/20"
"1.2.11","2012/10/15"
"1.2.12","2012/10/21"
"1.3.0","2012/10/21"
"1.3.1","2012/11/01"
"1.3.2","2012/11/02"
"2.0.0","2013/02/18"
"2.0.1, list","2013/02/20"
"2.0.2","2013/02/24"
"2.0.3","2013/02/27"
"2.0.5","2013/03/16"
"2.0.7","2013/03/30"
"2.0.8","2013/04/13"
"2.0.9","2013/04/18"
"2.0.10","2013/04/28"
"2.0.12","2013/06/02"
"2.0.13","2013/06/27"
"2.0.13-1","2013/06/28"
"2.0.14","2013/07/08"
"2.0.15","2013/07/22"
"2.0.16","2013/08/22"
"2.0.17","2013/09/03"
"2.0.18","2013/09/13"
"2.0.19","2013/09/17"
"2.0.20","2013/09/20"
"2.0.21","2013/10/02"
"2.0.22","2013/10/17"
"2.0.23","2013/10/26"
"2.0.24","2013/11/03"
"2.0.25","2013/11/15"
"2.0.26","2013/11/28"
"2.0.27","2013/12/11"
"2.0.28","2013/12/23"
"2.0.29","2014/01/09"
"2.0.30","2014/01/15"
"2.0.31","2014/01/31"
"2.0.32","2014/02/11"
"2.1.0","2014/02/24"
"2.1.1","2014/03/06"
"3.0.0","2014/04/03"
"3.0.1","2014/04/04"
"3.0.2","2014/04/16"
"3.0.3","2014/04/23"
"3.0.4","2014/05/05"
"3.0.5","2014/05/12"
"3.0.6","2014/05/26"
"3.0.7","2014/06/06"
"3.0.8","2014/06/24"
"3.0.9","2014/07/07"
"3.0.10","2014/07/21"
"3.0.11","2014/08/04"
"3.1.0","2014/08/19"
"3.1.1","2014/09/01"
"3.1.2","2014/09/14"
"3.1.3","2014/09/19"
"3.2.0","2014/09/29"
"3.2.1","2014/10/13"
"3.2.2","2014/10/18"
"3.3.0","2014/11/02"
"3.3.1","2014/11/17"
"3.3.2","2014/11/23"
"3.3.3","2014/12/09"
"3.3.4","2014/12/21"
"3.3.5","2015/01/12"
"3.3.6","2015/01/19"
"3.3.7","2015/01/29"
"3.3.8","2015/02/09"
"3.3.9","2015/02/16"
"3.3.10","2015/03/02"
"4.0.0","2015/03/16"
"4.0.1","2015/03/30"
"4.0.2","2015/03/30"
"4.0.3","2015/03/31"
"4.0.4","2015/04/01"
"4.0.5","2015/04/13"
"4.0.6","2015/04/13"
"4.1.0","2015/04/27"
"4.1.2","2015/05/13"
"4.1.3","2015/05/19"
"4.1.4","2015/06/05"
"4.1.5","2015/06/15"
"4.1.6","2015/06/15"
"4.1.7","2015/06/23"
"4.1.8","2015/07/07"
"4.1.9","2015/07/21"
"4.1.10","2015/07/31"
"4.1.11","2015/08/22"
"4.2.0","2015/09/02"
"4.2.1","2015/09/08"
"4.3.0","2015/09/25"
"4.3.1","2015/10/17"
"4.3.1-1","2015/10/17"
"4.3.2","2015/10/26"
"4.3.3","2015/11/16"
"4.3.4","2015/11/30"
"4.3.5","2015/12/19"
"4.3.6","2016/01/16"
"4.3.6-fdroid","2016/01/18"
"4.4.0","2016/02/02"
"4.4.1","2016/02/08"
"4.4.2","2016/02/25"
"4.4.3","2016/03/02"
"4.4.4","2016/03/15"
"4.4.5","2016/04/04"
"4.4.6","2016/04/04"
"4.5.0","2016/04/20"
"4.5.1","2016/04/20"
"4.5.2","2016/04/21"
"4.5.3","2016/04/22"
"4.5.4","2016/05/02"
"4.5.5","2016/05/25"
"4.5.6","2016/06/13"
"4.5.7, latest","2016/06/28"
"4.5.8","2016/06/29"
"Latest","2016/07/13"
