v1.0,2013-08-20,
v1.1,2013-09-11,22
v1.5,2013-11-13,63
v1.7,2014-04-05,143
v1.8,2014-05-10,35
v1.8.1,2014-06-15,36
v1.8.2,2016-04-23,678
"1.8.3, Latest",2016-05-11,18
