"prim-ftpd-1.0","2012/09/23"
"prim-ftpd-1.0.1","2013/03/03"
"prim-ftpd-1.0.2","2014/02/24"
"prim-ftpd-1.0.3","2014/04/20"
"prim-ftpd-2.0","2014/05/11"
"prim-ftpd-2.1","2014/05/18"
"prim-ftpd-2.2","2014/05/20"
"prim-ftpd-2.3","2014/06/15"
"prim-ftpd-3.0","2015/05/03"
"prim-ftpd-3.1","2015/06/21"
"prim-ftpd-3.1.1","2015/07/05"
"prim-ftpd-3.2","2015/08/08"
"prim-ftpd-3.3-beta1","2015/11/14"
"prim-ftpd-4.0","2015/12/14"
"prim-ftpd-4.1","2015/12/16"
"prim-ftpd-4.2","2015/12/17"
"prim-ftpd-4.3","2016/01/09"
"prim-ftpd-4.4","2016/01/12"
"prim-ftpd-4.5","2016/05/21"
"Latest","2016/05/21"
