"v1.0.0","2015/01/04"
"v1.0.1","2015/01/06"
"v1.2.0","2015/01/11"
"v1.2.1","2015/01/11"
"v1.2.2","2015/01/12"
"v1.2.3","2015/01/13"
"v1.2.4","2015/01/13"
"v1.2.5","2015/01/16"
"v1.3.0","2015/02/24"
"v1.3.1","2015/03/03"
"v1.3.2","2015/03/08"
"v1.4.0","2015/04/04"
"v1.5.0","2015/04/19"
"v1.5.2","2015/06/14"
"v1.5.4","2015/06/21"
"v1.5.5","2015/06/21"
"v1.5.6","2015/09/20"
"v1.5.7","2015/09/20"
"v1.6.0","2015/12/27"
"v1.6.2","2016/03/14"
"v1.6.3","2016/03/14"
"v1.6.4","2016/03/26"
"v1.6.5","2016/03/29"
"v1.6.6","2016/03/31"
"v1.6.7","2016/04/01"
"v1.6.8","2016/04/01"
"v1.6.9","2016/04/19"
"v1.6.10","2016/04/20"
"v1.6.11","2016/04/21"
"v1.7.0","2016/05/26"
"v1.7.1","2016/05/27"
"v1.7.2","2016/05/29"
"v1.7.3","2016/06/26"
"Latest","2016/07/02"
