"v0.5.5","2012/05/18"
"v0.5.5a","2012/05/20"
"v0.5.6","2012/05/21"
"v0.5.7","2012/05/31"
"v0.5.8","2012/06/17"
"v0.5.9","2012/06/30"
"v0.5.9b","2012/07/01"
"v0.5.10","2012/07/07"
"v0.5.11","2012/07/10"
"v0.5.12","2012/07/15"
"v0.5.12a","2012/07/16"
"v0.5.14","2012/07/21"
"v0.5.15","2012/07/21"
"v0.5.16","2012/07/24"
"v0.5.17","2012/07/25"
"v0.5.18","2012/08/12"
"v0.5.19","2012/08/17"
"v0.5.20","2012/08/20"
"v0.5.21","2012/08/27"
"v0.5.22","2012/09/13"
"v0.5.23","2012/10/06"
"v0.5.24","2012/10/10"
"v0.5.25","2012/12/15"
"v0.5.26","2012/12/16"
"v0.5.27","2012/12/17"
"v0.5.28","2012/12/25"
"v0.5.29","2013/02/03"
"v0.5.30","2013/02/06"
"v0.5.31","2013/02/07"
"v0.5.32","2013/02/26"
"v0.5.33","2013/03/01"
"v0.5.34","2013/03/01"
"v0.5.34a","2013/03/03"
"v0.5.35","2013/03/03"
"v0.5.36","2013/04/01"
"v0.5.37","2013/06/06"
"v0.5.38","2013/06/08"
"v0.5.38.2","2013/07/01"
"v0.5.40","2013/08/07"
"v0.5.40.1","2013/08/10"
"v0.5.41","2013/08/14"
"v0.5.42","2013/08/15"
"v0.5.43","2013/08/22"
"v0.5.44","2013/08/26"
"v0.5.45","2013/09/08"
"v0.5.46","2013/09/12"
"v0.5.47","2013/09/21"
"v0.6.0","2013/11/21"
"v0.6.1","2013/12/05"
"v0.6.3","2013/12/09"
"v0.6.4","2014/01/11"
"v0.6.5","2014/01/16"
"v0.6.6","2014/01/29"
"v0.6.7","2014/02/02"
"v0.6.8","2014/02/14"
"v0.6.9","2014/02/16"
"v0.6.9a, v0.6.9a-production","2014/02/16"
"v0.6.10, v0.6.10-production","2014/03/02"
"v0.6.11, v0.6.11-production","2014/03/12"
"v0.6.12","2014/03/28"
"c0.6.13","2014/06/05"
"v0.6.15","2014/06/15"
"v0.6.16, v0.6.16-production","2014/06/24"
"v0.6.17, v0.6.17-production","2014/06/24"
"v0.6.18","2014/10/15"
"v0.6.19","2014/10/20"
"v0.6.20","2014/11/05"
"v0.6.21","2014/11/12"
"v0.6.22","2014/11/20"
"v0.6.23","2014/12/01"
"v0.6.24","2014/12/04"
"v0.6.25","2014/12/15"
"v0.6.26, v0.6.26-production","2014/12/15"
"v0.6.27","2015/01/27"
"v0.6.28","2015/02/03"
"v0.6.29","2015/02/24"
"v0.6.30, v0.6.30-production","2015/06/07"
"v0.6.31","2015/08/03"
"v0.6.32","2015/08/03"
"v0.6.33","2015/08/10"
"v0.6.34, v0.6.34-production","2015/08/11"
"v0.6.35, v0.6.35-production","2015/08/24"
"v0.6.37","2015/10/01"
"v0.6.38","2015/10/09"
"v0.6.39","2015/10/10"
"v0.6.40","2015/10/15"
"v0.6.41","2015/10/21"
"v0.6.42, v0.6.42-production","2015/10/22"
"v0.6.43","2015/10/25"
"v0.6.44, v0.6.44-production","2015/11/02"
"v0.6.45","2015/12/07"
"v0.6.46, v0.6.46-production","2015/12/08"
"v0.6.47, v0.6.47-production","2016/02/10"
"v0.6.48, v0.6.48-production","2016/03/01"
"v0.6.49, v0.6.49-production","2016/03/05"
"v0.6.50, v0.6.50-production","2016/03/09"
"v0.6.51","2016/04/01"
"v0.6.52, v0.6.52-production","2016/04/13"
"v0.6.53","2016/04/27"
"v0.6.54, v0.6.54-production","2016/04/28"
"v0.6.55","2016/05/05"
"Latest","2016/07/06"
