"r14","2012/01/28"
"r18","2012/02/17"
"r23","2012/03/09"
"r24","2012/03/10"
"r25","2012/03/13"
"r26","2012/03/26"
"r27","2012/03/31"
"r28","2012/04/09"
"r29","2012/04/14"
"r30","2012/04/20"
"r31","2012/04/26"
"r32","2012/10/20"
"r33","2012/10/21"
"r34b","2012/11/22"
"r34","2012/12/24"
"r35","2013/01/23"
"r36","2013/01/26"
"r37","2013/02/09"
"r38","2013/02/23"
"r39","2013/04/26"
"r40","2013/05/09"
"r41","2013/05/21"
"r43","2013/05/24"
"r44","2013/05/31"
"r52","2013/06/18"
"r53","2013/06/18"
"r54","2013/06/19"
"r55","2013/06/25"
"r58","2013/07/10"
"r59","2013/07/12"
"r63","2013/08/06"
"r67","2013/08/20"
"r68","2013/08/24"
"r69","2013/08/25"
"r70","2013/08/30"
"r72","2013/09/23"
"r75","2013/10/04"
"r76","2013/10/09"
"r79","2013/10/18"
"r80","2013/10/18"
"r81","2013/10/19"
"r84","2013/11/07"
"r85","2013/11/09"
"r86","2013/11/10"
"r87","2013/11/10"
"r93","2013/12/01"
"r95","2013/12/06"
"r96","2013/12/06"
"r97","2013/12/07"
"r100","2013/12/12"
"r102","2013/12/14"
"r104","2013/12/16"
"r108","2013/12/24"
"r110","2013/12/31"
"r111","2014/01/02"
"r112","2014/01/02"
"r113","2014/01/07"
"r116","2014/01/12"
"r118","2014/01/31"
"r121","2014/02/01"
"r122","2014/02/02"
"r126","2014/02/14"
"r127","2014/02/16"
"r128","2014/02/18"
"r129","2014/02/19"
"r130","2014/02/23"
"r131","2014/02/27"
"r133","2014/04/16"
"r134","2014/04/17"
"r135","2014/04/18"
"r136","2014/04/21"
"r137","2014/04/23"
"r138","2014/04/26"
"r142","2014/05/25"
"r143","2014/05/29"
"r145","2014/06/02"
"r149","2014/07/01"
"r151","2014/07/19"
"r152","2014/07/20"
"r153","2014/07/25"
"r155","2014/08/09"
"r156","2014/08/10"
"r157","2014/08/11"
"r160","2014/08/28"
"r164","2014/09/04"
"r165","2014/09/05"
"r168","2014/09/07"
"r170","2014/09/20"
"r171","2014/09/20"
"r173","2014/09/30"
"r174","2014/10/01"
"r175","2014/10/03"
"r177","2014/10/15"
"r179","2014/10/21"
"r180","2014/10/25"
"r182","2014/11/01"
"r189","2014/12/08"
"r190","2014/12/08"
"r191","2014/12/17"
"r193","2015/02/28"
"r196","2015/04/03"
"r198","2015/04/05"
"r201","2015/04/22"
"r204","2015/05/04"
"r205","2015/05/08"
"r208","2015/05/17"
"r210","2015/06/01"
"r211","2015/06/04"
"r214","2015/06/15"
"r215","2015/06/16"
"215bb","2015/06/26"
"216aa","2015/06/27"
"r217","2015/08/26"
"r218","2015/08/30"
"r220","2015/09/13"
"r222","2015/11/28"
"r224","2015/11/29"
"r225","2015/11/29"
"r226","2015/11/30"
"r227","2015/12/06"
"r228","2015/12/09"
"r231","2015/12/23"
"r234","2016/01/08"
"r236","2016/01/27"
"r237","2016/02/06"
"r240","2016/02/20"
"r242","2016/03/10"
"r243","2016/03/23"
"r244","2016/04/05"
"r246","2016/05/01"
"r247","2016/05/03"
"r251","2016/05/11"
"r253","2016/05/29"
"r255","2016/06/18"
"r256","2016/06/20"
"r257, Latest","2016/07/11"
