"0.6.1","2013/07/25"
"0.7.0","2013/11/01"
"0.7.1","2013/11/11"
"0.8.0","2014/01/04"
"0.8.1","2014/01/15"
"0.8.2","2014/01/24"
"0.9.0","2014/03/12"
"0.9.1","2014/03/13"
"0.9.2","2014/04/02"
"1.0.0","2014/08/06"
"1.0.1","2014/08/21"
"1.1.0","2014/09/24"
"1.1.1","2014/09/25"
"1.2.0","2014/10/24"
"1.3.0","2014/11/18"
"1.4.0","2014/12/19"
"1.4.1","2015/01/09"
"1.4.2","2015/01/30"
"1.5.0","2015/03/03"
"1.5.1","2015/03/13"
"1.6.0","2015/04/08"
"1.6.1","2015/04/24"
"1.6.2","2015/04/30"
"1.6.3","2015/05/12"
"1.6.3-custom","2015/05/15"
"1.7.0","2015/06/04"
"1.7.1","2015/06/16"
"1.8.0","2015/07/06"
"1.8.1","2015/07/15"
"1.9.0","2015/08/13"
"1.9.1","2015/09/12"
"1.9.2","2015/10/24"
"1.9.3","2015/11/21"
"1.9.4","2015/12/31"
"1.9.4_beta","2015/12/31"
"1.9.5","2016/01/05"
"2.0.0","2016/01/11"
"2.0.1","2016/01/23"
"2.0.2","2016/02/01"
"2.0.3","2016/02/20"
"2.0.4","2016/03/05"
"2.0.5","2016/03/29"
"2.0.6","2016/04/25"
"2.1.0","2016/05/26"
"2.1.1, Latest","2016/06/25"
