"swiftp_1.12","2010/01/07"
"swiftp_1.13","2010/01/08"
"swiftp_1.20","2010/01/13"
"swiftp_1.21","2010/01/13"
"swiftp_1.22","2010/01/19"
"swiftp_1.23","2010/01/21"
"v2.1","2012/06/28"
"v2.3","2012/11/01"
"v2.4","2012/11/01"
"v2.5","2012/12/09"
"v2.5.1","2012/12/13"
"v2.5.2","2013/02/17"
"v2.5.3","2013/05/10"
"v2.5.4","2013/07/25"
"v2.6","2013/10/30"
"v2.7.1","2013/12/31"
"v2.7.2","2014/01/04"
"v2.8","2014/03/07"
"v2.8.1","2014/03/08"
"v2.9","2014/08/06"
"v2.10","2014/11/15"
"v2.10.1","2014/12/03"
"v2.10.2","2015/07/19"
"v2.11","2016/01/01"
"v2.11.1","2016/01/09"
"v2.11.2","2016/01/20"
"v2.11.3","2016/02/05"
"v2.12","2016/04/25"
"Latest","2016/06/30"
