"1.0","2011/09/21"
"1.0.1","2011/09/25"
"1.0.2","2011/09/26"
"1.1pre1","2011/10/22"
"1.1.0","2011/10/23"
"1.1.1","2011/11/06"
"1.1.2","2011/11/07"
"1.1.3","2011/11/09"
"1.2pre1","2011/11/14"
"1.2pre2","2011/11/15"
"1.2pre3","2011/11/16"
"1.2.0","2011/11/16"
"1.2.1","2011/11/27"
"1.3.0","2012/01/28"
"1.3.1","2012/01/28"
"1.3.2","2012/01/29"
"1.3.3","2012/01/31"
"1.3.4","2012/02/09"
"1.3.5","2012/02/11"
"1.3.6","2012/08/27"
"1.3.7","2013/01/31"
"1.3.8","2014/01/18"
"1.4.0","2014/01/20"
"1.4.1","2014/01/25"
"1.4.2","2014/08/24"
"1.4.4","2014/10/01"
"Latest","2014/10/06"
