"1.0","2016/04/05"
"1.1","2016/04/06"
"1.2","2016/04/15"
"2.0","2016/04/30"
"2.1","2016/05/01"
"2.2","2016/05/06"
"2.3","2016/05/09"
"2.4","2016/05/10"
"2.5","2016/05/17"
"2.6","2016/05/24"
"2.7","2016/06/04"
"2.8, Latest","2016/06/06"
