v4.0,2012-04-28,
v4.0.1,2012-05-01,3
v4.0.2-Beta1,2012-05-03,2
v4.0.2,2012-05-04,1
v4.0.3,2012-05-08,4
v4.0.4,2012-05-29,21
v4.0.4-beta-1,2012-06-08,10
v4.0.4-release,2012-06-11,3
v4.0.5-release,2012-06-12,1
v4.0.6-beta-1,2012-06-14,2
v4.0.6-beta-3,2012-06-17,3
v4.0.6-release,2012-06-19,2
v4.0.7-beta1,2012-07-29,40
v4.0.7-release,2012-07-31,2
v4.1-release,2012-09-23,54
v4.1.1-beta-1,2012-10-02,9
v4.1.1-release,2012-10-04,2
v4.1.3-release,2012-10-07,3
v4.1.4-release,2012-10-08,1
v4.1.5-release,2012-10-09,1
v4.1.6-beta4,2012-10-15,6
v4.1.6-beta6,2012-10-19,4
v4.1.6-beta7,2012-10-19,0
v4.1.6-beta9,2012-10-22,3
v4.1.6-beta10,2012-10-23,1
v4.1.6-beta12,2012-10-25,2
v4.1.6-beta13,2012-10-25,0
v4.1.6-beta15,2012-10-28,3
v4.1.6-beta18,2012-10-29,1
v4.1.6-beta19,2012-10-30,1
v4.1.6-beta20,2012-10-30,0
v4.1.6-beta21,2012-10-30,0
v4.1.6-beta22,2012-10-31,1
v4.1.6-beta23,2012-11-01,1
v4.2-release,2012-11-06,5
v4.2.1-release,2012-11-09,3
v4.2.2-beta-1,2012-11-15,6
v4.2.2-release,2012-11-16,1
v4.2.3-release,2012-11-26,10
v4.2.4-beta1,2013-01-22,57
v5.0.0-alpha2,2013-02-11,20
v5.0.0-beta-1,2013-02-12,1
v5.0.0-beta-1a,2013-02-11,-1
v5.0.0-beta-2,2013-02-15,4
v5.0.0-beta-3,2013-02-20,5
v5.0.0-beta-4,2013-02-20,0
v5.0.0-beta-5,2013-02-21,1
v5.0.0-release,2013-02-22,1
v5.0.1-release,2013-02-22,0
v5.0.2-release,2013-02-23,1
v5.0.3-release,2013-02-25,2
v5.0.4-release,2013-03-01,4
v5.0.5-release,2013-03-17,16
v5.0.6-release,2013-03-17,0
v5.0.7-release,2013-03-17,0
v5.0.8-release,2013-03-19,2
v5.0.9-release,2013-11-29,255
v5.0.9-beta1,2013-11-29,0
v5.1.0,2014-12-11,377
v5.1.0-beta2,2014-12-11,0
v5.1.0-beta3,2014-12-12,1
v5.1.0-beta4,2014-12-13,1
v5.1.0-beta5,2014-12-20,7
v5.1.0-beta7,2014-12-23,3
v5.1.0-beta7-p1,2014-12-23,0
v5.1.0-release,2014-12-25,2
v5.1.1-beta1,2014-12-30,5
v5.1.1-beta2,2015-01-01,2
v5.1.1-beta3,2015-01-01,0
v5.1.1-release,2015-01-02,1
v5.1.1-rerelease,2015-01-03,1
v5.1.2-release,2015-01-09,6
v5.2.0-beta2,2015-10-28,292
v5.2.0-beta3,2015-12-14,47
v5.2.0-beta3c,2015-12-16,2
v5.2.0-RC,2016-01-17,32
v5.2.0-RC2,2016-01-20,3
"v5.2.0-RC3a, Latest",2016-01-20,0
