"0.0.1","2015/05/14"
"0.0.2","2015/05/19"
"0.0.3","2015/05/22"
"0.0.4","2015/06/16"
"v0.1.0-alpha1","2015/06/18"
"0.1.0-alpha2","2015/06/22"
"0.1.0-alpha3","2015/06/23"
"0.1.0-alpha4","2015/06/26"
"0.1.0-alpha6","2015/06/30"
"0.1.0-beta1","2015/07/01"
"0.1.0-beta2","2015/07/02"
"0.1.0-beta3","2015/07/06"
"0.1.0-beta4","2015/07/06"
"0.1.0-beta5","2015/07/13"
"0.1.0-beta6","2015/07/17"
"0.1.0-beta7","2015/07/23"
"0.1.0-beta8","2015/07/24"
"0.1.0-beta9","2015/07/27"
"0.1.0-beta10","2015/07/30"
"0.1.0","2015/08/01"
"0.1.1","2015/08/06"
"0.1.2","2015/08/06"
"0.1.3","2015/08/11"
"0.1.4","2015/08/20"
"0.1.5","2015/08/22"
"0.2.0","2015/08/24"
"0.2.1","2015/08/24"
"0.2.2","2015/08/26"
"0.3.0","2015/08/27"
"0.4.0","2015/09/10"
"0.4.1","2015/09/10"
"0.4.2","2015/09/11"
"0.4.3","2015/09/14"
"0.4.3.1","2015/09/14"
"0.5.0","2015/09/19"
"0.5.0.1","2015/09/19"
"0.6.0","2015/09/21"
"0.9.0","2015/10/14"
"0.9.1","2015/10/15"
"0.9.2","2015/10/16"
"0.9.2.1","2015/10/28"
"0.9.3","2015/10/31"
"1.0.0","2015/11/11"
"1.0.1","2015/11/17"
"1.0.2","2015/11/17"
"1.0.3","2015/11/24"
"1.0.4","2015/11/29"
"1.1.0","2015/12/01"
"1.2.0","2015/12/19"
"1.2.0.1","2015/12/21"
"1.3.0","2015/12/27"
"1.3.1","2015/12/29"
"1.3.2","2015/12/30"
"1.3.3","2015/12/30"
"1.4.0","2016/01/07"
"1.4.1","2016/01/08"
"1.5.0","2016/01/16"
"1.5.1","2016/01/17"
"1.5.2","2016/01/17"
"1.5.3","2016/01/18"
"1.6.0","2016/01/22"
"1.6.1","2016/01/30"
"1.7.0","2016/02/12"
"1.7.1","2016/02/14"
"1.7.2","2016/02/24"
"1.8.0","2016/03/05"
"1.8.1","2016/03/14"
"1.8.2","2016/03/15"
"1.9.0","2016/03/16"
"1.10.0","2016/03/18"
"1.10.1","2016/03/22"
"1.10.2","2016/03/23"
"1.11.0","2016/04/03"
"2.0.0","2016/05/01"
"2.0.1","2016/05/01"
"2.0.2","2016/05/02"
"2.0.3","2016/05/02"
"2.0.4","2016/05/02"
"2.0.5","2016/05/02"
"2.0.6","2016/05/02"
"2.0.7","2016/05/02"
"2.0.8","2016/05/06"
"2.1.0, Latest","2016/07/10"
