"0.7.1","2010/01/15"
"0.7.2","2010/01/22"
"0.7.3","2010/01/22"
"0.7.4","2010/03/17"
"0.7.5","2011/03/04"
"0.7.6","2011/03/26"
"0.7.7","2011/05/08"
"attic/experimental-roster-updates","2011/07/19"
"0.8.0","2011/07/24"
"0.8.1","2011/09/19"
"0.8.2","2011/09/29"
"0.8.3","2012/01/08"
"0.8.4","2012/02/26"
"attic/donut","2012/03/26"
"attic/notify-reflect","2012/04/01"
"attic/mark-as-read","2012/10/15"
"0.8.5","2012/10/15"
"attic/xep-0198","2012/11/03"
"0.8.5-bruno","2012/11/03"
"0.8.6-bruno","2013/01/28"
"0.8.6b-bruno","2013/01/28"
"attic/ping-stats, 0.8.6, 0.8.6b","2013/02/01"
"0.8.7","2014/01/19"
"0.8.7-bruno","2014/01/30"
"0.8.7b-bruno, 0.8.7b","2014/01/30"
"0.8.8","2014/08/01"
"Latest","2015/04/13"
