"v0.1","2011/08/25"
"v0.2","2011/08/28"
"v0.2.1","2011/08/28"
"v0.3","2011/09/17"
"v0.3.1","2011/09/17"
"v0.4","2011/10/06"
"v0.5","2011/10/29"
"v0.6","2011/11/12"
"v0.7","2011/11/24"
"v0.7.1","2011/12/05"
"v0.8","2011/12/08"
"v0.9","2011/12/19"
"v0.10","2012/01/01"
"v0.11","2012/01/07"
"v0.12","2012/01/10"
"v0.13","2012/01/21"
"v1.0","2012/02/11"
"v1.1","2012/03/27"
"v1.2","2012/04/14"
"v1.3","2012/09/02"
"v1.3.1","2012/11/05"
"v1.3.2","2012/12/23"
"v1.4","2013/01/01"
"v1.5","2013/02/07"
"v1.5.1","2013/02/09"
"v2.0","2013/03/17"
"v2.0.1","2013/04/04"
"v2.1","2013/06/12"
"v2.2","2013/07/17"
"v2.2.1","2013/07/18"
"v2.2.2","2014/01/14"
"v2.3","2014/03/24"
"v2.3.1","2014/03/25"
"v2.3.2","2014/04/11"
"v2.3.3","2014/04/12"
"v2.4","2014/06/13"
"v2.5","2014/08/02"
"v2.5.1","2014/10/18"
"v2.6","2014/10/21"
"v2.7","2014/11/19"
"v2.7.1","2014/12/14"
"v2.8","2015/01/16"
"v2.9","2015/02/08"
"v2.10","2015/03/14"
"v2.11","2015/05/29"
"v2.11.1","2015/06/04"
"v2.12","2015/07/13"
"v2.13","2015/12/04"
"Latest","2016/04/05"
