"v0.05-dev","2012/05/11"
"v0.06","2012/05/15"
"v0.07","2012/06/13"
"v0.08-dev-3","2013/01/05"
"v0.08-dev-b4","2013/02/01"
"v0.9-lithium","2013/12/12"
"v0.9-rc1","2014/10/18"
"v0.10","2015/04/03"
"v0.11","2015/11/18"
"Latest","2016/06/03"
