"1.30","2015/01/21"
"1.31","2015/01/22"
"1.32","2015/01/24"
"1.33","2015/01/25"
"1.34","2015/01/28"
"1.35","2015/01/30"
"1.36","2015/01/31"
"1.37","2015/02/02"
"1.38","2015/02/03"
"1.39","2015/02/05"
"1.40","2015/02/06"
"1.41","2015/02/06"
"1.42","2015/02/12"
"1.43","2015/02/12"
"1.44","2015/02/13"
"1.45","2015/02/16"
"1.46","2015/03/11"
"1.47","2015/05/18"
"1.48","2015/05/30"
"1.49","2015/08/23"
"1.50","2015/09/04"
"1.51","2015/09/08"
"1.52","2015/09/10"
"1.53","2015/09/17"
"1.54","2015/10/23"
"1.55","2015/11/11"
"1.56","2015/11/11"
"r1.57","2015/11/13"
"1.58","2015/11/18"
"r1.59","2015/11/23"
"r1.60","2015/11/23"
"r1.61","2015/11/28"
"r1.62","2016/01/05"
"r1.63","2016/01/13"
"r1.64","2016/02/04"
"r1.65","2016/03/13"
"r1.66","2016/03/14"
"r1.67","2016/03/17"
"r1.68","2016/03/19"
"r1.69","2016/03/23"
"r1.70","2016/03/24"
"r1.71","2016/03/29"
"r1.72","2016/04/01"
"r1.73","2016/04/04"
"r1.74","2016/04/04"
"r1.75","2016/04/07"
"r1.76","2016/04/11"
"r1.77","2016/04/16"
"r1.78","2016/04/23"
"r1.79","2016/04/23"
"r1.80","2016/04/23"
"r1.81","2016/04/27"
"r1.82","2016/04/28"
"r1.83","2016/04/29"
"r1.84","2016/05/02"
"r1.85","2016/05/02"
"Latest","2016/05/10"
