"0.7.6","2010/10/05"
"0.7.7","2010/10/05"
"0.7.8","2010/10/10"
"0.7.9","2010/10/24"
"0.7.10","2010/10/24"
"0.7.11","2010/10/24"
"0.7.12","2010/10/28"
"0.7.13","2010/10/28"
"0.7.14","2010/11/03"
"0.7.15","2010/11/11"
"0.7.16","2010/11/11"
"0.7.17","2010/11/14"
"0.99.0","2011/01/02"
"0.99.1","2011/01/03"
"0.99.2","2011/01/04"
"0.99.3","2011/01/08"
"0.99.4","2011/01/16"
"0.99.5","2011/01/22"
"0.99.6","2011/01/22"
"0.99.7","2011/01/22"
"0.99.8","2011/01/22"
"0.99.9","2011/01/23"
"0.99.10","2011/01/30"
"0.99.11","2011/01/31"
"0.99.12","2011/02/09"
"0.99.13","2011/02/13"
"0.99.14","2011/03/11"
"0.99.15","2011/03/11"
"0.99.16","2011/03/12"
"0.99.17","2011/03/14"
"0.99.18","2011/03/15"
"1.0","2011/04/04"
"1.0.1","2011/04/04"
"1.0.2","2011/04/05"
"1.0.3","2011/04/11"
"1.0.4","2011/04/11"
"1.0.5","2011/04/12"
"1.0.6","2011/04/12"
"1.0.7","2011/04/21"
"1.0.8","2011/04/22"
"1.0.9","2011/04/23"
"1.0.10","2011/05/01"
"1.0.11","2011/05/07"
"1.1","2011/06/12"
"1.1.1","2011/06/27"
"1.1.2","2011/07/05"
"1.1.3","2011/07/22"
"1.1.8","2011/07/23"
"1.1.9","2011/07/24"
"2.0alpha0","2011/08/06"
"1.2.0","2011/10/16"
"1.2.1","2011/10/22"
"1.2.3","2011/11/23"
"1.2.4","2011/12/03"
"1.2.6","2011/12/19"
"1.3","2012/01/08"
"1.3.1","2012/01/09"
"1.3.2","2012/01/17"
"1.3.3","2012/01/17"
"2.0beta1","2012/01/23"
"1.3.4","2012/01/29"
"1.3.5, 2.0beta2","2012/02/01"
"1.3.6","2012/02/06"
"2.0beta3","2012/02/06"
"1.3.8","2012/02/26"
"2.0beta5","2012/02/26"
"1.3.9","2012/02/26"
"2.0beta6","2012/02/26"
"1.4","2012/03/18"
"1.4.1","2012/03/23"
"1.4.2","2012/03/27"
"1.4.3","2012/03/29"
"1.4.4","2012/04/01"
"1.4.5","2012/04/08"
"1.5","2012/05/13"
"1.5.1","2012/05/15"
"1.5.2","2012/05/18"
"1.5.3","2012/05/25"
"1.5.4","2012/06/03"
"1.5.5","2012/06/03"
"1.5.5-ics","2012/06/03"
"1.6.0","2012/10/06"
"1.6.1","2012/10/06"
"1.6.2","2012/10/13"
"1.6.3","2012/10/22"
"1.6.4","2012/10/30"
"1.6.5","2012/11/04"
"1.6.6","2012/11/13"
"1.6.7","2012/11/29"
"1.6.8","2012/11/30"
"1.6.9","2013/01/03"
"1.7","2013/02/18"
"1.7.2","2013/02/22"
"1.7.3","2013/03/04"
"1.7.3-ics","2013/03/04"
"1.7.4","2013/03/11"
"1.7.4-ics","2013/03/11"
"1.7.5","2013/03/11"
"1.7.5-ics","2013/03/11"
"1.7.7, 1.7.7-ics","2013/03/14"
"1.7.8","2013/03/24"
"1.7.8-ics","2013/03/24"
"1.7.9-ics","2013/04/23"
"1.7.9","2013/04/23"
"1.8","2013/05/06"
"1.8-ics","2013/05/06"
"1.8.1","2013/05/06"
"1.8.1-ics","2013/05/06"
"1.8.2","2013/06/13"
"1.8.2-ics","2013/06/13"
"2.0beta10","2013/06/13"
"2.0beta10-ics","2013/06/13"
"1.9","2013/10/13"
"1.9-ics","2013/10/13"
"2.0beta11","2013/10/24"
"2.0beta11-ics","2013/10/24"
"1.9.1","2013/11/01"
"1.9.1-ics","2013/11/01"
"2.0beta12","2013/11/01"
"2.0beta12-ics","2013/11/01"
"1.9.2","2013/11/02"
"1.9.2-ics","2013/11/02"
"2.0beta13","2013/11/02"
"2.0beta13-ics","2013/11/02"
"1.9.3","2013/11/23"
"1.9.3-ics","2013/11/23"
"2.0beta14","2013/11/23"
"2.0beta14-ics","2013/11/23"
"1.9.4","2013/12/22"
"1.9.4-ics","2013/12/22"
"1.9.5","2014/01/31"
"1.9.5-ics","2014/01/31"
"1.9.5.3","2014/02/01"
"1.9.5.3-ics","2014/02/01"
"1.9.5.4","2014/02/03"
"1.9.5.4-ics","2014/02/03"
"1.9.6","2014/02/23"
"1.9.6-ics","2014/02/23"
"1.9.6-kindlefire","2014/02/23"
"1.9.6-nst","2014/02/23"
"1.9.6.1","2014/02/24"
"1.9.6.1-ics","2014/02/24"
"1.9.6.1-kindlefire","2014/02/24"
"1.9.6.1-nst","2014/02/24"
"1.10","2014/04/21"
"1.10-ics","2014/04/21"
"1.10-kindlefire","2014/04/21"
"1.10-nst","2014/04/21"
"1.10.0.1","2014/04/21"
"1.10.0.1-ics","2014/04/21"
"1.10.0.1-kindlefire","2014/04/21"
"1.10.0.1-nst","2014/04/21"
"1.10.0.2","2014/04/21"
"1.10.0.2-ics","2014/04/21"
"1.10.0.2-kindlefire","2014/04/21"
"1.10.0.2-nst","2014/04/21"
"1.10.0.3","2014/04/21"
"1.10.0.3-ics","2014/04/21"
"1.10.0.3-kindlefire","2014/04/21"
"1.10.0.3-nst","2014/04/21"
"1.10.0.4","2014/04/21"
"1.10.0.4-ics","2014/04/21"
"1.10.0.4-kindlefire","2014/04/21"
"1.10.0.4-nst","2014/04/21"
"1.10.1","2014/05/09"
"1.10.1-ics","2014/05/09"
"1.10.1-kindlefire","2014/05/09"
"1.10.1-nst","2014/05/09"
"1.10.2","2014/05/25"
"1.10.2-ics","2014/05/25"
