"0.1-6","2010/02/28"
"0.1-7","2010/02/28"
"0.1-9","2010/03/01"
"0.1-10","2010/03/11"
"0.1-12","2010/05/23"
"0.1-14","2010/06/03"
"0.1-15","2010/07/25"
"0.1-16","2011/01/11"
"0.9.0","2011/09/27"
"0.9.1","2011/10/30"
"0.9.2","2011/11/09"
"0.9.3","2011/11/20"
"0.9.4","2011/12/26"
"0.9.5","2011/12/29"
"0.9.6","2012/01/10"
"0.9.7","2012/02/11"
"0.9.8","2012/02/18"
"0.9.9","2012/02/23"
"0.9.10","2012/03/14"
"0.9.13","2012/10/07"
"0.9.14","2012/10/21"
"0.9.15","2012/11/10"
"0.9.17","2013/01/15"
"0.9.18","2013/03/11"
"0.9.20","2013/05/05"
"0.9.21","2013/06/13"
"0.9.22","2013/07/11"
"0.9.23","2013/08/30"
"0.9.24","2014/04/18"
"0.9.25","2014/06/29"
"0.9.26","2014/08/29"
"0.9.27","2014/10/07"
"0.9.28","2014/10/12"
"0.9.29","2014/10/14"
"0.9.40","2014/10/25"
"0.9.41","2015/01/10"
"0.9.42","2015/03/13"
"0.9.99","2015/04/22"
"1.0.00","2015/05/04"
"1.0.10","2015/05/15"
"1.0.20","2015/06/08"
"1.0.30","2015/08/13"
"1.0.31","2015/08/23"
"1.0.31.beta","2015/08/30"
"1.0.32","2015/09/27"
"1.0.33","2015/10/16"
"1.0.34","2015/11/12"
"1.0.35","2015/12/06"
"1.0.35.beta","2015/12/06"
"1.0.36","2016/01/07"
"1.0.37","2016/02/14"
"1.0.38","2016/04/06"
"1.0.39","2016/05/01"
"1.0.40","2016/05/10"
"1.0.41","2016/06/08"
"1.0.42, Latest","2016/07/08"
