"v0.9.0","2015/04/06"
"v0.9.1","2015/04/08"
"v0.9.2","2015/04/11"
"v0.9.3","2015/04/13"
"v0.9.4","2015/04/14"
"v0.9.5","2015/04/19"
"v0.9.6","2015/04/19"
"v0.9.7","2015/04/28"
"v0.9.8","2015/04/28"
"v0.9.9","2015/04/30"
"v0.9.10","2015/05/01"
"v0.9.11","2015/05/04"
"v0.9.12","2015/05/05"
"v0.9.13","2015/05/06"
"v1.0","2015/05/07"
"v1.0.1","2015/05/08"
"v1.0.2","2015/05/10"
"v1.0.3","2015/05/11"
"v1.0.4","2015/05/17"
"v1.0.5","2015/05/23"
"v1.0.6","2015/06/04"
"v1.0.7","2015/06/29"
"v1.1.0","2015/07/07"
"v1.1.1","2015/07/22"
"v1.1.2","2015/07/22"
"v1.1.3","2015/07/31"
"v1.1.4","2015/07/31"
"v1.1.5","2015/08/05"
"v1.1.6","2015/08/11"
"v1.2.0","2015/08/31"
"v1.2.1","2015/09/15"
"v1.2.2","2015/09/25"
"v1.2.3","2015/09/30"
"v1.2.4","2015/10/09"
"v1.2.5","2015/10/14"
"v1.3.0","2015/10/30"
"v1.3.1","2015/11/04"
"v1.3.2","2015/11/05"
"v1.3.3","2015/11/10"
"v1.3.4","2015/11/15"
"v1.3.5","2015/11/20"
"v1.3.6","2015/11/22"
"v1.3.7","2015/11/24"
"v1.3.8","2015/12/04"
"v1.3.9","2015/12/10"
"v1.3.10","2015/12/16"
"v1.3.11","2015/12/25"
"v1.3.12","2015/12/28"
"v1.3.13","2016/02/21"
"v1.3.14","2016/02/23"
"v1.4.0","2016/03/06"
"v1.4.1","2016/03/28"
"v1.4.2","2016/04/17"
"v1.5.0","2016/05/01"
"v1.5.1","2016/06/19"
"Latest","2016/06/26"
