"v2.0-alpha1","2013/06/28"
"v2.0-alpha3","2013/08/01"
"v2.0-alpha4","2013/08/02"
"v2.0","2013/10/11"
"v2.0.1","2013/10/16"
"v2.1.0","2013/11/18"
"v2.1.1","2013/11/28"
"v2.1.2","2013/12/18"
"v2.1.3","2014/03/14"
"v2.1.4","2014/05/15"
"v2.2.0-rc1","2014/06/18"
"v2.2.0","2014/09/11"
"v2.3.0-rc1","2014/10/28"
"v2.3.0","2014/11/18"
"v2.5.0-beta2","2015/01/16"
"v2.5.0","2015/06/01"
"v2.5.0-beta1","2015/06/12"
"v2.5.1, v2.5.3","2015/06/24"
"v2.5.4","2015/09/07"
"v2.5.5","2015/11/23"
"v2.5.6","2016/01/20"
"v2.5.7","2016/05/20"
"Latest","2016/05/31"
