"1.47","2013/04/30"
"1.47_(1)","2013/05/01"
"1.47_(2)","2013/05/03"
"1.47_(3)","2013/05/04"
"1.48","2013/05/14"
"1.48_(1)","2013/05/15"
"1.49","2013/05/22"
"1.50","2013/05/24"
"1.51","2013/05/26"
"1.51_(1)","2013/06/30"
"1.51_(2)","2013/07/03"
"1.52","2013/08/14"
"1.52_(1)","2013/08/14"
"1.52_(2)","2013/08/14"
"1.53","2013/08/19"
"1.53_(1)","2013/08/19"
"1.53_(2)","2013/08/21"
"1.53_(3)","2013/08/26"
"1.53_(4)","2013/08/31"
"1.53_(7)","2013/08/31"
"1.6_Beta_1","2013/10/08"
"1.60","2013/10/08"
"1.61","2013/10/09"
"1.61_(1)","2013/10/10"
"1.62","2013/10/13"
"1.62_(1)","2013/10/18"
"1.7","2013/12/23"
"1.7_(1)","2013/12/24"
"1.71","2014/01/01"
"1.72","2014/01/09"
"1.72_(1)","2014/01/09"
"1.72_(2)","2014/01/10"
"1.73","2014/01/21"
"1.73_(1)","2014/01/22"
"1.73_(2)","2014/01/23"
"1.73_(3)","2014/01/25"
"1.73_(4)","2014/02/11"
"1.74","2014/03/07"
"1.75","2014/06/19"
"1.76","2014/09/07"
"1.77_(1)","2014/10/26"
"1.78","2014/11/09"
"1.79","2014/11/23"
"1.79_(1)","2014/11/23"
"1.79_(2)","2014/11/26"
"1.80","2014/11/27"
"1.81_(1)","2014/12/29"
"1.82","2015/03/27"
"1.82_(2)","2015/03/28"
"v1.83.0","2015/04/16"
"v1.84.0","2015/04/19"
"v1.84.1","2015/04/21"
"v1.85.0","2015/05/05"
"v1.85.1","2015/05/07"
"v1.85.2","2015/06/17"
"v1.86.0","2015/09/03"
"v1.86.1","2015/09/16"
"v1.87.0","2015/10/25"
"v1.88.0","2016/01/10"
"v1.88.0-debug","2016/02/13"
"v1.89.0, Latest","2016/04/10"
