"1.4.0","2011/04/13"
"1.4.1","2011/04/20"
"2.0","2011/12/18"
"2.0.3","2012/01/05"
"2.0.4","2012/01/16"
"2.0.5","2012/01/31"
"2.1","2012/05/04"
"2.1.1","2012/05/15"
"2.1.2","2012/05/28"
"2.1.5","2012/08/14"
"2.2.2","2012/09/07"
"2.2.3","2012/09/20"
"2.2.4","2012/11/05"
"2.2.5","2012/11/13"
"2.2.6","2013/01/23"
"2.2.7","2013/01/28"
"2.3","2013/04/15"
"2.3.1","2013/04/19"
"2.3.2","2013/04/29"
"2.4","2013/06/11"
"2.4.1","2013/06/12"
"2.4.2","2013/07/11"
"2.5","2013/10/31"
"2.5.1","2013/11/18"
"2.6-beta-2","2013/12/20"
"2.6-beta-3","2014/01/03"
"2.6-rc-1","2014/01/10"
"2.6-rc-2","2014/01/23"
"2.6","2014/01/29"
"2.6.1","2014/02/19"
"2.6.3","2014/02/27"
"2.7-beta-2","2014/03/19"
"2.7","2014/03/31"
"2.7.1","2014/04/03"
"2.7.2","2014/04/09"
"2.7.3","2014/04/15"
"2.8-beta-1","2014/04/28"
"2.8-beta-2","2014/04/30"
"2.8","2014/05/02"
"2.8.1","2014/05/08"
"2.9-beta-1","2014/05/19"
"2.9-beta-2","2014/05/22"
"2.9-beta-3","2014/05/22"
"2.9","2014/06/05"
"2.9.1","2014/06/09"
"3.0-beta-1","2014/06/16"
"3.0-beta-2","2014/06/23"
"3.0-beta-3","2014/07/02"
"3.0-rc-1","2014/07/07"
"3.0-rc-2","2014/07/25"
"3.0","2014/08/04"
"3.0.1","2014/08/04"
"3.0.2-beta-1","2014/08/11"
"3.0.2-beta-2","2014/08/12"
"3.0.2-beta-3","2014/08/13"
"3.0.2","2014/08/14"
"3.1-rc-1","2014/08/22"
"3.2-rc-1","2014/08/25"
"3.1","2014/09/02"
"3.1.1","2014/09/08"
"3.1.2","2014/09/11"
"3.2","2014/10/06"
"3.3-rc-1","2014/10/06"
"3.3","2014/10/27"
"3.3.1","2014/11/14"
"3.4","2014/11/26"
"3.5","2015/01/06"
"3.6","2015/01/21"
"3.7","2015/02/18"
"3.8","2015/03/11"
"3.8.1","2015/03/24"
"3.9","2015/04/13"
"3.9.1","2015/04/23"
"4.0","2015/05/13"
"4.1","2015/06/10"
"4.1.1","2015/06/22"
"4.2","2015/06/29"
"4.2.1","2015/07/06"
"4.3-rc1","2015/07/14"
"4.3","2015/07/20"
"4.3.2","2015/07/28"
"4.4","2015/09/01"
"4.4.1","2015/09/03"
"4.4.2","2015/09/09"
"4.5","2015/09/21"
"4.5.1","2015/09/21"
"4.5.2","2015/09/29"
"4.6","2015/10/22"
"4.6.1","2015/11/11"
"4.7","2015/11/16"
"2.8.2","2015/12/02"
"4.7.1","2015/12/02"
"4.8","2015/12/17"
"4.8.1","2015/12/22"
"4.9","2016/01/12"
"5.0","2016/02/09"
"alpha-1","2016/02/24"
"5.1","2016/03/07"
"alpha-2","2016/03/07"
"alpha-3","2016/03/10"
"5.1.1","2016/03/15"
"alpha-4","2016/03/15"
"5.2","2016/04/04"
"alpha-5","2016/04/04"
"alpha-6","2016/04/12"
"alpha-7","2016/04/21"
"5.3","2016/05/03"
"alpha-8","2016/05/03"
"alpha-9","2016/05/21"
"alpha-10","2016/05/30"
"5.4","2016/06/01"
"alpha-11","2016/06/01"
"5.4.1","2016/06/03"
"alpha-13","2016/06/04"
"5.4.2","2016/06/10"
"alpha-16","2016/06/27"
"5.5","2016/06/28"
"alpha-17","2016/07/11"
"5.5.1","2016/07/11"
"Latest","2016/07/13"
