"wirebug-0.1","2016/02/06"
"wirebug-0.1.1","2016/02/07"
"wirebug-0.1.2","2016/02/07"
"wirebug-0.1.3","2016/02/07"
"wirebug-0.1.4","2016/02/11"
"wirebug-0.2","2016/02/13"
"wirebug-0.2.1","2016/02/13"
"wirebug-0.3","2016/02/14"
"wirebug-0.3.1","2016/02/15"
"wirebug-0.4","2016/02/21"
"wirebug-0.4.1","2016/02/21"
"wirebug-0.4.2","2016/02/28"
"wirebug-0.4.3","2016/03/07"
"wirebug-0.5","2016/03/12"
"wirebug-0.5.1","2016/03/28"
"wirebug-0.6","2016/05/09"
"Latest","2016/07/03"
