"0.4","2016/03/22"
"0.5","2016/03/29"
"0.6","2016/04/03"
"0.7","2016/04/06"
"0.8","2016/04/09"
"0.9","2016/04/09"
"0.9.1","2016/04/14"
"0.10","2016/04/29"
"0.10.1","2016/04/29"
"0.11","2016/05/01"
"0.12","2016/05/04"
"0.12.1","2016/05/05"
"0.13","2016/05/06"
"0.14","2016/05/09"
"0.14.1","2016/05/11"
"0.14.2","2016/05/11"
"0.14.3","2016/05/13"
"0.14.4","2016/05/17"
"0.14.5","2016/05/17"
"0.14.6","2016/05/27"
"0.15","2016/05/30"
"0.16","2016/06/01"
"0.17","2016/06/05"
"0.18","2016/06/08"
"0.19","2016/06/14"
"0.20","2016/06/18"
"0.21","2016/06/26"
"0.22, Latest","2016/07/07"
