"before-api-removal","2013/09/09"
"v2.1","2013/09/09"
"v2.1.1","2013/09/14"
"v2.2","2014/01/19"
"v2.3","2014/02/05"
"v2.3.1","2014/02/05"
"v2.4","2014/03/26"
"v2.5","2014/04/03"
"v2.6","2014/04/19"
"v2.6.1","2014/04/22"
"v2.7","2014/05/08"
"v2.8","2014/08/27"
"v2.9","2014/08/31"
"v2.9.1","2014/09/08"
"v2.9.2","2014/09/09"
"v3.0","2014/10/02"
"v3.0.1","2014/10/03"
"v3.1","2014/10/26"
"v3.1.1","2014/10/30"
"v3.1.2","2014/11/02"
"v3.2","2015/05/06"
"v3.2.1","2015/05/10"
"v3.2.2","2015/05/21"
"v3.2.3","2015/05/29"
"v3.3","2015/06/30"
"v3.4","2015/07/06"
"v3.4.1","2015/07/09"
"v3.5","2015/08/17"
"v3.5.1","2015/08/18"
"v3.6","2015/10/26"
"v3.6.1","2015/10/26"
"v3.7","2015/11/24"
"v3.8","2016/01/11"
"v3.8.1","2016/01/12"
"v3.8.2","2016/01/13"
"v3.9","2016/03/03"
"v3.9.1","2016/03/06"
"v3.9.2","2016/03/07"
"v3.9.3","2016/03/15"
"v3.9.4","2016/03/15"
"v3.9.5","2016/04/29"
"v4.0","2016/05/18"
"v4.0.1","2016/05/19"
"v4.0.2","2016/07/07"
"v4.0.3","2016/07/07"
"Latest","2016/07/11"
