"v0.8.12","2012/01/01"
"v0.8.14","2012/01/06"
"v0.8.16","2012/01/17"
"v0.8.18","2012/02/10"
"v0.8.20","2012/02/14"
"v0.8.22","2012/02/15"
"v0.8.26","2012/04/26"
"v0.8.28","2012/08/04"
"v0.8.30","2012/10/14"
"v0.8.36","2013/01/13"
"v0.8.40","2013/01/25"
"v0.8.42","2013/08/01"
"v0.8.45-alpha","2014/11/22"
"v0.8.56","2015/01/10"
"v0.8.58","2015/01/29"
"v1.1.02","2015/03/07"
"v1.2.00","2015/06/02"
"v1.2.04","2015/06/15"
"v1.2.06","2015/08/01"
"v1.3.20","2015/09/30"
"v1.4.06","2015/11/28"
"v1.4.08","2015/12/13"
"v1.5.10","2016/02/16"
"v1.5.20, Latest","2016/04/08"
