1.2.3,2012-01-13,
1.3,2012-01-31,18
1.4,2012-02-06,6
1.4.1,2012-02-16,10
1.4.2,2012-02-23,7
1.5,2012-03-12,18
1.6,2012-05-25,74
1.7,2013-01-13,233
1.7.1,2013-01-24,11
1.7.2,2013-02-13,20
1.7.3,2013-03-11,26
1.7.4,2013-04-09,29
1.7.5,2013-04-23,14
1.7.6,2013-04-27,4
1.7.7,2014-08-20,480
1.7.8,2014-08-23,3
1.7.9,2014-08-28,5
2.0-alpha,2014-10-11,44
2.0-alpha1,2014-10-29,18
2.0-alpha2,2014-11-06,8
2.0-alpha3,2014-11-14,8
2.0-alpha4,2014-11-21,7
2.0-beta,2014-11-26,5
2.0-RC1,2014-12-06,10
2,2014-12-25,19
2.0.1,2014-12-26,1
2.0.2,2014-12-27,1
2.0.3,2014-12-27,0
2.0.4,2014-12-31,4
2.0.5,2015-01-13,13
2.1,2015-01-27,14
2.2,2015-05-15,108
"2.3, Latest",2015-08-28,105
