"0.1.0","2014/05/10"
"0.2.0","2014/05/15"
"0.3.0","2014/05/22"
"0.3.1","2014/05/25"
"0.3.2","2014/05/26"
"0.3.3","2014/05/27"
"0.3.4","2014/06/03"
"0.3.5","2014/06/04"
"0.3.6","2014/06/08"
"0.4.0-preview","2014/06/14"
"0.3.7","2014/06/15"
"0.3.8","2014/06/19"
"0.3.9","2014/06/22"
"0.3.10","2014/06/27"
"0.4.0","2014/06/30"
"0.4.1","2014/07/03"
"0.4.2","2014/07/09"
"0.4.3","2014/07/23"
"0.4.4","2014/08/03"
"0.4.5","2014/08/04"
"0.4.6","2014/08/07"
"0.4.7","2014/08/16"
"0.4.8","2014/08/18"
"0.5.0-beta1","2014/08/18"
"0.4.9","2014/08/23"
"0.5.0-beta2","2014/08/25"
"0.4.10","2014/08/27"
"0.4.11","2014/08/27"
"0.4.12","2014/08/29"
"0.4.13","2014/09/01"
"0.4.14","2014/09/06"
"0.4.15","2014/09/10"
"0.4.16","2014/09/12"
"0.4.17","2014/09/17"
"0.4.18","2014/09/19"
"0.5.0-beta3","2014/09/19"
"0.5.0-beta4","2014/09/20"
"0.5.0-beta5","2014/09/24"
"0.4.19","2014/09/25"
"0.5.0-beta6","2014/09/29"
"0.5.0-beta7","2014/10/01"
"0.5.0","2014/10/07"
"0.5.1","2014/10/08"
"0.5.2","2014/10/12"
"0.5.3","2014/10/14"
"0.5.4","2014/10/14"
"0.5.5","2014/10/19"
"0.5.6","2014/10/24"
"0.5.7","2014/11/04"
"0.5.8","2014/11/12"
"0.5.9","2014/11/17"
"0.5.10","2014/11/21"
"0.5.11","2014/11/30"
"0.5.12","2014/12/07"
"0.5.13","2014/12/10"
"0.5.14","2015/01/12"
"0.5.15","2015/01/14"
"0.5.16","2015/01/21"
"0.5.17","2015/02/22"
"0.5.18","2015/03/08"
"0.5.19","2015/03/14"
"0.5.20","2015/03/14"
"0.5.21","2015/03/17"
"0.5.22","2015/03/21"
"0.5.24","2015/03/21"
"0.5.25","2015/03/23"
"0.5.26","2015/03/23"
"0.5.27","2015/03/24"
"0.5.28","2015/04/06"
"0.6.0","2015/05/06"
"0.6.1","2015/05/15"
"0.6.2","2015/05/24"
"0.6.3","2015/06/15"
"0.6.4","2015/06/19"
"0.6.5","2015/07/07"
"0.6.6","2015/08/26"
"0.7.0-beta1","2015/10/26"
"0.7.0-beta2","2015/10/28"
"0.7.0","2015/11/09"
"0.7.1","2015/11/10"
"0.7.2","2015/11/12"
"0.7.3","2015/11/13"
"0.7.4","2015/11/14"
"0.7.5-beta1","2015/11/22"
"0.7.5-beta2","2015/11/24"
"0.7.5","2015/12/03"
"0.7.6","2016/01/17"
"0.7.7","2016/02/07"
"0.7.8","2016/02/20"
"0.7.9","2016/03/08"
"0.7.10","2016/03/08"
"0.7.11","2016/03/16"
"0.7.12","2016/03/24"
"0.7.13","2016/03/30"
"0.7.14","2016/04/21"
"0.7.15","2016/04/23"
"0.7.16","2016/04/26"
"0.7.17","2016/05/04"
"0.7.18-beta0","2016/05/04"
"0.7.18","2016/05/18"
"0.7.19","2016/05/25"
"0.7.20","2016/06/12"
"0.7.21","2016/06/25"
"Latest","2016/07/13"
