"v1.0","2012/06/26"
"v1.0.1","2012/07/03"
"v1.0.2","2012/07/03"
"v1.0.3","2012/07/04"
"v1.0.4","2012/07/05"
"v1.1","2012/07/05"
"v1.1.1","2012/08/21"
"v1.1.1-Dozuki","2012/09/19"
"v1.1.2","2012/10/10"
"v1.2","2012/10/26"
"v1.2.1","2012/10/26"
"v1.2.2","2012/12/11"
"v1.2.3","2013/01/17"
"v1.3","2013/03/12"
"v1.3.1","2013/03/26"
"v1.3.2","2013/03/28"
"v2.0.0","2013/09/17"
"v2.0.1","2013/09/18"
"v2.1.0","2013/10/08"
"v2.3.0","2014/01/02"
"v2.4.0","2014/01/13"
"v2.4.1","2014/03/05"
"v2.5.0","2014/04/10"
"v2.6.0","2014/04/25"
"v2.7.0","2014/09/02"
"v2.7.1","2014/09/30"
"v2.7.2","2014/11/10"
"v2.7.3","2014/11/17"
"v2.8.0","2015/03/24"
"v2.9.0","2015/05/12"
"v2.9.2","2016/02/18"
"Latest","2016/02/19"
