"v1.0","2012/11/03"
"v1.0_dev_filter","2012/12/02"
"v1.1","2012/12/02"
"v1.2","2012/12/02"
"v1.3","2013/01/01"
"v1.4","2013/01/15"
"v1.5","2013/02/24"
"v1.6","2013/02/27"
"v1.7","2013/03/15"
"v1.8","2013/03/17"
"v1.9","2013/03/26"
"v1.10","2013/03/29"
"v1.11","2013/04/08"
"v1.12","2013/04/18"
"v1.13","2013/04/20"
"v1.14","2013/05/02"
"v2.0","2013/05/14"
"v2.1","2013/05/21"
"v2.2","2013/05/26"
"v2.3","2013/06/07"
"v2.4","2013/06/07"
"v2.5","2013/07/04"
"v3.0","2013/08/14"
"v3.1","2013/09/06"
"v3.2","2013/09/09"
"v3.3","2013/11/06"
"v3.4","2013/12/10"
"v3.5","2014/01/24"
"v3.5.1","2014/02/02"
"v3.6","2014/02/15"
"v3.7","2014/02/27"
"v3.8","2014/03/25"
"v3.9","2014/05/11"
"v3.10","2014/06/22"
"v3.11","2014/08/14"
"v3.12","2014/09/03"
"v3.13","2014/10/03"
"v3.14","2014/11/28"
"v3.15","2015/02/06"
"v3.16","2015/11/19"
"v3.17","2015/12/26"
"v3.18","2016/02/01"
"v3.19","2016/06/24"
"Latest","2016/06/24"
