v1.0,2013-12-08,
v1.1,2013-12-14,6
v1.2,2014-01-26,43
v1.3,2014-04-05,69
v1.4,2014-08-16,133
v1.4.1,2014-08-18,2
v1.4.2,2015-01-03,138
"v1.5, Latest",2015-07-14,192
