"0.1a, v0.1a","2016/01/31"
"v0.1b","2016/02/10"
"v0.1b2","2016/02/16"
"v0.1","2016/03/07"
"v0.2","2016/03/17"
"v0.3","2016/03/30"
"v0.4","2016/04/27"
"v0.5","2016/04/29"
"v0.6","2016/05/03"
"v0.7","2016/05/22"
"v0.8","2016/06/01"
"v0.9","2016/06/05"
"v0.10","2016/06/11"
"v0.11","2016/06/29"
"v0.12","2016/07/07"
"Latest","2016/07/12"
