v1.0-alpha1,2011-11-19,
v1.0-alpha2,2011-11-20,1
v1.0-alpha3,2011-11-24,4
v1.0-alpha4,2011-11-29,5
v1.0-alpha5,2011-12-10,11
v1.0-alpha6,2011-12-13,3
v1.0-beta1,2012-01-25,43
v1.0-beta2,2012-03-01,36
v2.0-rc2,2012-07-02,123
v2.0-rc3,2012-07-04,2
v2.0-rc4,2012-07-12,8
v2.0-rc5,2012-07-15,3
v2.0-rc6,2012-08-03,19
v2.1,2012-08-16,13
v2.1.1,2012-08-25,9
v2.2,2012-10-13,49
v2.2.1,2012-10-15,2
v2.2.2,2012-11-08,24
v2.2.3,2012-11-28,20
v2.2.4,2012-12-02,4
v2.2.5,2013-01-03,32
v2.2.6,2013-03-31,87
v2.2.7,2013-06-01,62
v2.2.8,2013-09-27,118
v2.2.9,2014-01-11,106
v3.0-alpha1,2014-02-08,28
v3.0-alpha2,2014-02-21,13
v3.0-alpha3,2014-02-22,1
v3.0-alpha4,2014-03-03,9
v3.0-alpha5,2014-03-17,14
v3.0-alpha6,2014-06-11,86
v3.0-alpha7,2014-07-09,28
v3.0-beta1,2014-08-31,53
v3.0-beta2,2014-10-08,38
v3.0-beta3,2014-11-20,43
v3.0-beta4,2015-01-07,48
v3.0-beta5,2015-01-24,17
v3.0-beta6,2015-02-06,13
v3.0-beta7,2015-02-22,16
v3.0-beta8,2015-03-04,10
v3.0-beta8.1,2015-03-05,1
v3.0-beta9,2015-03-22,17
v3.0-rc1,2015-03-26,4
v3.0-rc2,2015-04-05,10
v3.0-rc3,2015-04-23,18
v3.0-rc4,2015-05-16,23
v3.0,2015-06-14,29
v3.0.1,2015-06-28,14
v3.0.2,2015-07-25,27
v3.0.3,2015-08-15,21
v3.1-beta1,2015-08-17,2
v3.1-beta2,2015-09-05,19
v3.0.4,2015-09-05,0
v3.0.5,2015-09-17,12
v3.0.6,2015-09-18,1
v3.1-beta3,2015-09-26,8
v3.1,2015-10-11,15
v3.1.1,2015-11-09,29
v3.1.2,2016-01-24,76
v3.1.3,2016-01-31,7
v3.1.4,2016-04-04,64
v3.1.5,2016-04-07,3
v3.1.6,2016-04-14,7
v3.1.7,2016-04-18,4
v3.1.8,2016-04-23,5
v3.1.9,2016-05-08,15
v3.1.9.1,2016-05-08,0
v3.1.10,2016-05-14,6
Latest,2016-07-01,48
