v0.1.0.0,2012-07-28,
v0.2.0.0,2012-07-29,1
v0.3.0.0,2012-07-31,2
v0.3.1.0,2012-08-01,1
v0.4.0.0,2012-08-10,9
v0.4.0.1,2012-08-10,0
v0.4.1.0,2012-08-12,2
v0.5.0.0,2012-08-25,13
v0.6.0.0,2012-08-26,1
v0.6.1.0,2012-08-26,0
v0.7.0.0,2012-09-02,7
v0.8.0.0,2012-09-09,7
v0.8.1.0,2012-09-17,8
v0.9.0.0,2012-09-23,6
v0.10.0.0,2012-09-24,1
v0.10.1.0,2012-09-25,1
v1.0.0.0RC2,2012-09-29,4
v1.0.0.0RC3,2012-10-03,4
v1.0.0.0RC4,2012-10-09,6
v1.0.0.0RC5,2012-10-11,2
v1.0.0.0RC6,2012-10-12,1
v1.0.0.0RC7,2012-10-13,1
v1.0.0.0RC8,2012-10-15,2
v1.0.0.0RC9,2012-10-16,1
v1.0.0.0,2012-10-19,3
v1.1.0.0B1,2012-11-10,22
v1.1.0.0B2,2012-11-14,4
v1.1.0.0B3,2012-11-18,4
v1.1.0.0RC1,2012-11-25,7
v1.1.0.0RC2,2012-11-29,4
v1.1.0.0,2012-12-01,2
v1.1.0.1,2012-12-03,2
v1.1.1.0,2012-12-04,1
v1.2.0.0RC1,2012-12-16,12
v1.2.0.0,2012-12-21,5
v.1.3.0.0RC1,2012-12-31,10
1.3.0.0RC2,2012-12-31,0
v1.3.0.0,2013-01-01,1
v1.3.0.1,2013-01-20,19
v1.3.0.2,2013-01-23,3
v2.0.0.0RC1,2013-03-29,65
v2.0.0.0RC2,2013-04-01,3
v2.0.0.0RC3,2013-04-01,0
v2.0.0.0RC4,2013-04-02,1
v2.0.0.0RC5,2013-04-04,2
v2.0.0.0RC6,2013-04-05,1
v2.0.0.0RC7,2013-04-06,1
v2.0.0.0RC8,2013-04-06,0
v2.0.0.0,2013-04-06,0
v2.1.0.0B1,2013-04-13,7
v2.1.0.0RC1,2013-05-20,37
v2.1.0.0RC2,2013-06-01,12
v2.1.0.0RC3,2013-06-09,8
v2.1.0.0,2013-06-15,6
Latest,2014-12-27,560
