"1.0","2009/08/24"
"1.0.1_adc2","2009/08/29"
"1.0.1","2009/08/30"
"1.0.2","2009/09/12"
"1.1","2009/09/14"
"1.1.5","2009/09/18"
"1.1.7","2009/09/22"
"1.1.9","2009/09/27"
"1.1.10","2009/11/25"
"1.2@152","2009/12/05"
"1.2","2009/12/06"
"1.2.1","2009/12/18"
"1.2.3","2010/01/23"
"1.2.4","2010/01/24"
"1.2.5","2010/01/27"
"1.2.6","2010/01/31"
"1.2.7","2010/02/28"
"1.3","2010/03/08"
"1.3.3","2011/07/13"
"1.3.4","2011/10/12"
"v1.3.6","2012/04/21"
"v1.3.7","2012/07/28"
"v1.4","2012/08/01"
"v1.4.1","2012/08/03"
"v1.4.2","2012/08/05"
"v1.4.3","2012/08/06"
"v1.4.4","2012/10/27"
"v1.4.6","2014/02/12"
"v1.4.7","2014/07/23"
"v1.4.7.2","2014/07/23"
"v1.4.8","2014/08/16"
"v1.4.9","2015/08/09"
"v1.4.9-39","2015/08/11"
"Latest","2016/07/11"
