v0.1,2011-03-05,
v0.1.1,2011-03-08,3
v0.2,2011-03-19,11
v0.2.1,2011-04-02,14
v0.2.2,2011-05-02,30
v0.3,2011-06-21,50
v0.3.-1,2011-06-22,1
v0.3.-1.1,2011-06-29,7
v0.3.1,2011-07-06,7
v0.3.2,2011-07-12,6
v0.4,2011-12-25,166
v0.4.1,2011-12-27,2
v0.4.2,2012-01-04,8
v0.4.3,2012-02-01,28
Latest,2013-11-06,644
