"v0.0.1","2015/07/24"
"v0.0.2","2015/08/05"
"v0.0.3","2015/08/24"
"v0.0.6","2015/10/25"
"v0.0.7","2015/10/27"
"v0.0.8","2015/10/30"
"v0.0.9","2015/10/31"
"v0.0.10","2015/11/23"
"v0.0.11","2015/12/01"
"v0.0.12","2015/12/06"
"0.0.13","2015/12/07"
"0.0.14","2015/12/08"
"0.0.15","2015/12/08"
"1.0.0","2015/12/08"
"v1.1.0","2015/12/11"
"v1.1.1","2015/12/17"
"v1.1.2","2015/12/29"
"v1.2.0, Latest","2016/07/11"
