"1.9","2012/05/06"
"1.9.2","2012/05/07"
"2.a.0","2013/01/07"
"2.a.1","2013/01/09"
"2.a.2","2013/01/10"
"2.a.3","2013/01/12"
"2.a.4","2013/01/12"
"2.a.5","2013/01/13"
"2.a.6","2013/01/14"
"2.0.0","2013/01/16"
"2.0.1","2013/01/18"
"2.0.2","2013/01/20"
"2.0.3","2013/01/26"
"2.1.0","2013/02/14"
"2.1.1","2013/02/25"
"OUYA_Review_Candidate","2013/03/07"
"2.1.2","2013/03/13"
"2.1.3","2013/03/15"
"2.2.0","2013/03/21"
"2.2.1","2013/04/29"
"2.3.0","2013/05/23"
"2.3.1","2013/06/11"
"2.3.2","2013/07/13"
"2.3.3","2013/08/10"
"2.3.4","2013/08/22"
"2.3.5","2013/10/06"
"2.4.0","2013/11/02"
"2.4.1","2013/11/19"
"2.4.2","2013/12/03"
"2.4.3","2013/12/23"
"2.4.4","2014/01/19"
"Latest","2015/01/02"
