"v1.1","2012/01/05"
"v1.2","2012/08/15"
"v1.3","2012/08/22"
"v1.4","2012/08/28"
"v1.5","2012/09/03"
"v1.6","2012/09/22"
"v1.7","2012/10/14"
"v2.5, v2.0, v2.1, v2.2, v2.2r1, v2.2r2, v2.3","2013/01/21"
"v2.5r1","2013/05/11"
"v2.5r2","2013/05/14"
"v2.6","2013/09/08"
"v2.6r1","2013/09/14"
"v2.6r2","2013/09/15"
"v2.7","2014/12/29"
"v2.7r1, Latest","2015/01/02"
