"2.14.0","2010/05/25"
"2.14.1","2010/05/29"
"2.14.2","2010/06/06"
"2.14.3","2010/06/11"
"2.14.4-limited","2010/06/22"
"3.0.0","2010/08/03"
"3.0.2","2010/08/03"
"3.0.3","2010/08/03"
"3.0.4","2010/08/04"
"3.0.6","2010/08/04"
"3.1.0","2010/08/09"
"3.2.0","2010/08/16"
"3.2.3","2010/08/16"
"3.2.4","2010/08/18"
"3.2.5","2010/08/18"
"3.2.6","2010/08/24"
"3.2.7","2010/08/25"
"3.3.0","2010/09/17"
"3.3.3","2010/09/22"
"3.3.6","2010/09/28"
"3.4.0","2010/10/08"
"3.5.0","2010/10/25"
"3.6.0","2010/11/13"
"3.6.1","2010/12/06"
"3.6.3","2010/12/20"
"3.7.0","2011/02/07"
"3.7.1","2011/02/17"
"3.7.2","2011/03/04"
"3.7.3","2011/04/26"
"3.7.3.1","2011/04/27"
"3.7.4","2011/05/19"
"3.7.5","2011/05/24"
"3.7.6","2011/06/13"
"3.7.7","2011/06/22"
"3.8.0","2011/07/15"
"3.8.0.1","2011/07/15"
"3.8.0.2","2011/07/16"
"3.8.2","2011/08/10"
"3.8.3","2011/09/02"
"3.8.3.1","2011/09/06"
"3.8.4.1","2011/10/01"
"3.8.4.2","2011/10/03"
"3.8.4.4","2011/10/05"
"3.8.5","2011/11/08"
"3.8.5.1","2011/11/09"
"3.9.1","2012/01/05"
"3.9.1.1","2012/01/06"
"4.0.0","2012/02/23"
"4.0.1","2012/02/23"
"4.0.2","2012/02/29"
"4.1.3","2012/05/17"
"4.1.3.1","2012/05/18"
"4.2.0","2012/06/05"
"4.2.1","2012/06/07"
"4.2.2","2012/06/12"
"4.3.0","2012/09/05"
"4.3.1","2012/09/06"
"4.3.2","2012/09/07"
"4.3.3","2012/09/19"
"4.3.4","2012/10/02"
"4.3.4.1","2012/10/02"
"4.3.4.2","2012/10/04"
"4.4.0","2012/10/25"
"4.4.1","2012/10/30"
"4.4.2","2012/11/19"
"4.4.3","2012/11/28"
"4.4.4","2012/12/12"
"4.4.4.1","2012/12/13"
"4.5.0","2012/12/19"
"lite-0.5.0","2012/12/19"
"4.5.1, lite-0.5.1","2013/01/16"
"4.5.2","2013/01/17"
"4.5.3","2013/02/04"
"0.6.0-lite","2013/04/01"
"4.6.0","2013/04/02"
"4.6.1","2013/04/04"
"4.6.2","2013/04/09"
"4.6.3","2013/04/15"
"4.6.4","2013/04/18"
"4.6.5","2013/04/23"
"fork","2013/08/01"
"4.6.6","2013/08/08"
"4.6.7","2013/08/15"
"4.6.8","2013/09/15"
"4.6.8.1","2013/09/26"
"4.6.9","2013/09/26"
"4.6.10","2013/10/14"
"4.6.11","2013/11/30"
"4.6.12","2013/12/19"
"4.6.13","2014/02/08"
"4.6.14","2014/02/24"
"4.6.15","2014/03/02"
"4.6.16","2014/06/20"
"4.6.17","2014/06/28"
"4.6.18","2014/07/04"
"4.7.0","2014/12/01"
"4.7.1","2014/12/03"
"4.7.2","2014/12/04"
"4.7.3","2014/12/05"
"4.7.4","2014/12/08"
"4.7.5","2015/01/06"
"4.7.6","2015/01/11"
"4.7.7","2015/01/11"
"4.7.8","2015/03/13"
"4.7.9","2015/03/23"
"4.7.10-fdroid","2015/04/20"
"4.7.11, 4.7.11-fdroid","2015/06/04"
"4.7.12-fdroid","2015/06/12"
"4.7.12","2015/06/16"
"4.7.13","2015/07/09"
"4.7.14, 4.7.14-fdroid","2015/07/11"
"4.7.15, 4.7.15-fdroid","2015/07/13"
"4.7.16, 4.7.16-fdroid","2015/07/14"
"4.7.17","2015/07/30"
"4.7.18","2015/08/07"
"4.7.19","2015/08/21"
"4.7.20","2015/10/16"
"4.7.21","2015/10/19"
"4.7.22","2015/10/27"
"4.8.0","2015/12/17"
"4.8.1","2015/12/23"
"4.8.2","2016/01/02"
"4.8.3","2016/01/03"
"4.8.4","2016/02/07"
"4.8.5","2016/02/10"
"4.8.6","2016/02/12"
"4.8.7","2016/02/13"
"4.8.8","2016/02/16"
"4.8.9","2016/02/28"
"4.8.10","2016/03/02"
"4.8.11","2016/03/07"
"4.8.12","2016/03/08"
"4.8.13","2016/03/18"
"4.8.14","2016/03/21"
"4.8.15","2016/03/24"
"4.8.16","2016/03/31"
"4.8.17","2016/04/01"
"4.8.18","2016/06/24"
"4.8.19","2016/06/24"
"4.8.20","2016/06/24"
"4.8.21","2016/07/02"
"4.8.22","2016/07/05"
"Latest","2016/07/11"
