"v1.0-alpha.1","2015/12/29"
"v1.0-alpha.2","2015/12/29"
"v1.0-alpha.3","2015/12/30"
"v1.0-alpha.4","2015/12/31"
"v1.0-alpha.5","2015/12/31"
"v1.0-alpha.6","2015/12/31"
"v1.0-alpha.7","2015/12/31"
"v1.0-alpha.8","2015/12/31"
"v1.0-alpha.9","2015/12/31"
"v1.0-alpha.10","2015/12/31"
"v1.0-alpha.11","2016/01/02"
"v1.0-alpha.12","2016/01/02"
"v1.0-alpha.13","2016/01/03"
"v1.0-alpha.14","2016/01/03"
"v1.0-alpha.15","2016/01/03"
"v1.0-alpha.16","2016/01/04"
"v1.0-alpha.17","2016/01/04"
"v1.0-alpha.18","2016/01/05"
"v1.0-alpha.19","2016/01/05"
"v1.0-alpha.20","2016/01/06"
"v1.0-alpha.21","2016/01/06"
"v1.0-alpha.22","2016/01/08"
"v1.0-alpha.23","2016/01/08"
"v1.0-alpha.24","2016/01/08"
"v1.0-alpha.25","2016/01/09"
"v1.0-alpha.26","2016/01/09"
"v1.0-alpha.27","2016/01/09"
"v1.0-alpha.28","2016/01/09"
"v1.0-alpha.29","2016/01/10"
"v1.0-alpha.30","2016/01/11"
"v1.0-alpha.31","2016/01/11"
"v1.0-alpha.32","2016/01/14"
"v1.0-alpha.33","2016/01/14"
"v1.0-alpha.34","2016/01/22"
"v1.0-alpha.35","2016/01/23"
"v1.0-alpha.36","2016/01/24"
"v1.0-alpha.37","2016/01/25"
"v1.0-alpha.38","2016/01/25"
"v1.0-alpha.39","2016/01/25"
"v1.0-alpha.40","2016/01/25"
"v1.0-alpha.41","2016/01/25"
"v1.0-alpha.42","2016/01/25"
"v1.0-alpha.43","2016/01/26"
"v1.0-alpha.44","2016/01/26"
"v1.0-beta.1","2016/01/27"
"v1.0-beta.2","2016/01/27"
"v1.0-beta.3","2016/01/27"
"v1.0","2016/01/27"
"v1.0.1","2016/01/28"
"v1.1-beta.1","2016/01/29"
"v1.1-beta.2","2016/01/30"
"v1.1-beta.3","2016/01/31"
"v1.1-beta.4","2016/01/31"
"v1.1-beta.5","2016/02/01"
"v1.1-beta.6","2016/02/01"
"v1.1-beta.7","2016/02/02"
"v1.1-beta.8","2016/02/02"
"v1.1-beta.9","2016/02/03"
"v1.1-beta.10","2016/02/03"
"v1.1","2016/02/04"
"v1.2-beta.1","2016/02/04"
"v1.2-beta.2","2016/02/04"
"v1.2-beta.3","2016/02/06"
"v1.2-beta.4","2016/02/06"
"v1.2-beta.5","2016/02/06"
"v1.2-beta.6","2016/02/06"
"v1.2-beta.7","2016/02/08"
"v1.2-beta.8","2016/02/09"
"v1.2-beta.9","2016/02/09"
"v1.2-beta.10","2016/02/10"
"v1.2-beta.11","2016/02/11"
"v1.2-beta.12","2016/02/11"
"v1.2-beta.13","2016/02/12"
"v1.2-beta.14","2016/02/12"
"v1.2","2016/02/13"
"v1.3-beta.1","2016/02/16"
"v1.3-beta.2","2016/02/16"
"v1.2.1","2016/02/17"
"v1.3-beta.3","2016/02/17"
"v1.3-beta.4","2016/02/17"
"v1.3-beta.5","2016/02/17"
"v1.3-beta.6","2016/02/23"
"v1.2.2","2016/04/15"
"v1.3-beta.7","2016/04/15"
"v1.2.3","2016/04/15"
"v1.3-beta.8","2016/04/15"
"v1.3-beta.9","2016/04/16"
"v1.2.4","2016/04/16"
"v1.3-beta.10","2016/04/16"
"v1.3-beta.11","2016/04/26"
"v1.3","2016/04/26"
"v1.3.1","2016/05/28"
"v1.4-beta.1","2016/05/28"
"v1.4-beta.2","2016/06/04"
"v1.4-beta.3","2016/06/04"
"v1.4-beta.4","2016/06/05"
"v1.4-beta.5","2016/06/05"
"v1.4-beta.6","2016/06/05"
"v1.4","2016/06/15"
"v1.5-beta.1, Latest","2016/06/24"
