"cm-7.0.0, cm-7.0.1, cm-7.0.2.1, cm-7.0.3","2011/03/30"
"cm-7.1.0","2011/07/26"
"cm-10.1-M1","2012/11/18"
"cm-10.1-M2","2013/02/26"
"cm-10.1-M3","2013/04/08"
"cm-10.1.0-RC1, cm-10.1.0-RC2","2013/05/06"
"cm-10.1.0-RC3, cm-10.1.0-RC4, cm-10.1.0-RC5","2013/05/10"
"cm-10.1.0, cm-10.1.1, cm-10.1.2","2013/06/18"
"cm-10.1.3, cm-10.1.3-RC1, cm-10.1.3-RC2","2013/08/22"
"standalone-1.0","2013/10/27"
"standalone-1.1","2013/10/27"
"standalone-1.2","2013/10/30"
"v1.0","2015/09/05"
"v1.0.1","2015/10/02"
"v1.0.2","2015/12/19"
"v1.0.3","2016/04/29"
"v1.0.4","2016/05/06"
"Latest","2016/06/17"
