v2.1.0,2012-07-16,
v2.1.3,2012-07-19,3
v2.2.0,2012-08-06,18
v2.2.1,2012-08-14,8
v2.2.1-final,2012-08-16,2
v2.2.2,2012-08-17,1
v2.2.3,2012-08-31,14
v2.3.0,2012-12-17,108
v2.3.1,2012-12-18,1
v2.3.1-final,2012-12-18,0
v2.4.0,2013-01-18,31
v2.4.1,2013-02-07,20
v2.4.2,2013-02-21,14
v2.4.3,2013-03-11,18
v2.5.0,2013-04-22,42
v2.5.1,2013-04-23,1
v2.5.2,2013-05-02,9
v2.5.3,2013-05-14,12
v2.5.4,2013-05-29,15
v2.5.5,2013-06-13,15
v2.5.6,2013-08-13,61
v2.5.7,2014-01-19,159
v2.5.8,2014-02-04,16
v2.6.0,2014-02-21,17
v2.6.2,2014-09-24,215
Latest,2016-05-25,609
