"1.0","2010/08/08"
"1.0.1","2010/08/10"
"1.0.2","2010/08/14"
"1.0.3","2010/08/15"
"1.0.4","2010/08/17"
"1.0.5","2010/08/19"
"1.0.6","2010/09/07"
"1.0.7","2010/09/10"
"1.0.8","2010/09/17"
"1.0.9","2010/09/25"
"1.0.10","2010/09/30"
"1.0.11","2010/10/05"
"1.1","2010/10/13"
"1.1.1","2010/10/14"
"1.1.2","2010/10/23"
"1.1.3","2010/10/23"
"1.1.4","2010/10/26"
"1.1.5","2010/11/04"
"1.2","2010/11/10"
"1.3","2010/11/30"
"1.3.1","2010/11/30"
"1.3.2","2010/11/30"
"1.3.3","2010/12/02"
"1.3.4","2010/12/10"
"1.3.5","2010/12/19"
"1.3.6","2010/12/22"
"1.3.7","2010/12/22"
"1.4.0","2011/01/13"
"1.4.1","2011/01/29"
"1.4.2","2011/02/08"
"1.4.3","2011/02/08"
"1.4.4","2011/11/26"
"1.4.5","2012/01/02"
"1.4.6","2012/09/06"
"1.4.7","2013/01/12"
"1.4.8","2013/01/18"
"1.5.0","2013/06/07"
"1.5.1","2013/06/07"
"1.5.2","2013/06/09"
"1.5.3","2013/07/02"
"1.5.4-BETA1","2013/07/07"
"1.5.4-BETA2","2013/07/09"
"1.5.4","2013/07/09"
"1.5.5-BETA1","2013/07/10"
"1.5.5-BETA2","2013/07/11"
"1.5.5","2013/07/16"
"1.5.6-BETA1","2014/11/14"
"1.5.6-BETA2","2014/11/17"
"1.5.6-BETA3","2014/11/18"
"1.5.6-BETA4","2014/11/18"
"1.5.6-BETA5","2014/11/21"
"1.5.6-BETA6","2014/11/21"
"1.5.6-BETA7","2014/12/11"
"1.5.6-BETA8, 1.5.6-BETA9","2014/12/15"
"1.5.6-BETA10","2014/12/17"
"1.5.6-BETA11","2014/12/19"
"1.5.6-RC1","2014/12/19"
"1.5.6","2014/12/21"
"1.5.6-DEBUG","2014/12/24"
"1.5.7-BETA1","2014/12/28"
"1.5.7-BETA2","2014/12/28"
"1.5.7","2014/12/29"
"1.5.8-BETA1","2014/12/30"
"1.5.8-BETA2","2014/12/31"
"1.5.8","2015/01/09"
"1.5.9-BETA1","2015/01/11"
"1.5.9-BETA2","2015/01/12"
"1.5.9-BETA3","2015/03/06"
"1.5.9-BETA4","2015/06/04"
"1.5.9-BETA5","2015/06/06"
"1.5.9-BETA6","2015/06/12"
"1.5.9","2015/06/23"
"1.5.10, 1.5.10-BETA1","2015/08/20"
"1.5.11-BETA1","2015/09/20"
"1.5.11-BETA2","2015/10/07"
"Latest","2016/07/08"
