"0.9.30","2013/08/26"
"0.9.30a","2013/08/31"
"0.9.30b","2013/09/19"
"0.9.30c","2014/10/26"
"0.9.30d","2015/01/09"
"0.9.30e","2015/01/13"
"0.9.30e1","2015/01/15"
"0.9.30f","2015/01/19"
"1.0.0","2015/04/29"
"1.0.1","2015/04/29"
"1.0.2","2015/04/30"
"1.0.3","2015/05/12"
"1.0.5","2015/05/13"
"1.0.6","2015/05/14"
"1.0.7","2015/05/15"
"1.0.8","2015/05/18"
"1.0.9","2015/05/19"
"1.0.10","2015/05/20"
"1.0.11","2015/05/21"
"1.0.12","2015/05/25"
"1.0.19","2015/06/05"
"0.9.30g","2015/06/11"
"1.0.20","2015/06/16"
"1.0.21","2015/06/17"
"1.0.22","2015/06/24"
"1.0.23","2015/07/01"
"1.0.24","2015/07/03"
"1.0.25","2015/07/08"
"0.9.31","2015/07/14"
"1.0.28","2015/07/14"
"1.0.29","2015/07/15"
"1.0.30","2015/07/17"
"0.9.31a","2015/07/17"
"1.0.31","2015/07/21"
"1.0.33","2015/07/27"
"1.0.38","2015/08/05"
"1.0.39","2015/08/06"
"1.0.42","2015/08/27"
"1.0.44","2015/09/04"
"1.0.45","2015/09/09"
"1.0.51","2015/10/08"
"1.0.53","2015/10/13"
"1.0.62","2015/11/27"
"1.0.63","2015/11/29"
"1.0.72","2015/12/17"
"1.0.73","2015/12/22"
"1.0.74, Latest","2015/12/28"
